,moverscore,number of Unique sentences,chapter-title,source
2196,0.5480500916304619,5,Middlemarch.book 8.chapter 77,gradesaver
2197,0.5421143253573675,3,Middlemarch.book 8.chapter 78,gradesaver
2198,0.5472657167243435,3,Middlemarch.book 8.chapter 79,gradesaver
2199,0.5633726719801194,3,Middlemarch.book 8.chapter 80,gradesaver
2200,0.555114186099065,7,Middlemarch.book 8.chapter 81,gradesaver
2201,0.5546864863389193,3,Middlemarch.book 8.chapter 82,gradesaver
2202,0.5547668720739428,4,Middlemarch.book 8.chapter 83,gradesaver
2203,0.5594913710389969,4,Middlemarch.book 8.chapter 84,gradesaver
2204,0.5445275680186954,2,Middlemarch.book 8.chapter 85,gradesaver
2205,0.5630362112348738,2,Middlemarch.book 8.chapter 86,gradesaver
2206,0.5318097426303162,5,Middlemarch.book 1.chapter 1,shmoop
2207,0.529083393468873,2,Middlemarch.book 1.chapter 2,shmoop
2208,0.537832514891826,5,Middlemarch.book 1.chapter 3,shmoop
2209,0.5614469250583976,4,Middlemarch.book 1.chapter 4,shmoop
2210,0.5288834319021473,3,Middlemarch.book 1.chapter 5,shmoop
2211,0.5441977531286897,5,Middlemarch.book 1.chapter 6,shmoop
2212,0.5371988917098102,4,Middlemarch.book 1.chapter 7,shmoop
2213,0.5479408943959285,3,Middlemarch.book 1.chapter 8,shmoop
2214,0.5377820042490526,5,Middlemarch.book 1.chapter 9,shmoop
2215,0.5308098414578563,6,Middlemarch.book 1.chapter 10,shmoop
2216,0.5356682375247258,5,Middlemarch.book 1.chapter 11,shmoop
2217,0.5534887348667198,5,Middlemarch.book 2.chapter 13,shmoop
2218,0.5484109641802635,2,Middlemarch.book 2.chapter 14,shmoop
2219,0.5280252522988897,3,Middlemarch.book 2.chapter 15,shmoop
2220,0.5466658503415414,5,Middlemarch.book 2.chapter 16,shmoop
2221,0.5449848810563331,4,Middlemarch.book 2.chapter 17,shmoop
2222,0.5353360182009529,4,Middlemarch.book 2.chapter 18,shmoop
2223,0.5441292368089734,2,Middlemarch.book 2.chapter 19,shmoop
2224,0.535017663211615,5,Middlemarch.book 2.chapter 20,shmoop
2225,0.5525353580427569,5,Middlemarch.book 2.chapter 21,shmoop
2226,0.5384444835601206,3,Middlemarch.book 2.chapter 22,shmoop
2227,0.5458591009012755,3,Middlemarch.book 3.chapter 23,shmoop
2228,0.5548996286070412,6,Middlemarch.book 3.chapter 24,shmoop
2229,0.5543703108188969,4,Middlemarch.book 3.chapter 25,shmoop
2230,0.5575319265309354,5,Middlemarch.book 3.chapter 26,shmoop
2231,0.5313459242191257,3,Middlemarch.book 3.chapter 27,shmoop
2232,0.5579645257792717,3,Middlemarch.book 3.chapter 28,shmoop
2233,0.5244516667623392,3,Middlemarch.book 3.chapter 29,shmoop
2234,0.52787490126909,4,Middlemarch.book 3.chapter 30,shmoop
2235,0.5372242989991132,7,Middlemarch.book 3.chapter 31,shmoop
2236,0.5556488792869729,4,Middlemarch.book 3.chapter 32,shmoop
2237,0.5416919014617726,4,Middlemarch.book 3.chapter 33,shmoop
2238,0.5427191733464323,5,Middlemarch.book 5.chapter 43,shmoop
2239,0.5562410131748056,3,Middlemarch.book 5.chapter 44,shmoop
2240,0.5439259284816003,7,Middlemarch.book 6.chapter 54,shmoop
2241,0.5412467199279951,3,Middlemarch.book 6.chapter 55,shmoop
2242,0.5514170433093342,4,Middlemarch.book 7.chapter 63,shmoop
2243,0.5532216877699645,7,Middlemarch.book 7.chapter 64,shmoop
2244,0.552715036158969,3,Middlemarch.book 7.chapter 65,shmoop
2245,0.5607232438389279,7,Middlemarch.book 7.chapter 66,shmoop
2246,0.5361796844862889,3,Middlemarch.book 8.chapter 72,shmoop
2247,0.5316250843509756,3,Middlemarch.book 8.chapter 73,shmoop
2248,0.5603821540219355,6,Middlemarch.book 8.chapter 74,shmoop
2249,0.5451521182079745,5,Middlemarch.book 8.chapter 75,shmoop
2250,0.5536770519974253,7,Middlemarch.book 8.chapter 76,shmoop
2251,0.5412258941813345,5,Middlemarch.book 8.chapter 77,shmoop
2252,0.534781156350142,3,Middlemarch.book 8.chapter 78,shmoop
2253,0.537025939120891,4,Middlemarch.book 8.chapter 79,shmoop
2254,0.5468916953031376,2,Middlemarch.book 8.chapter 80,shmoop
2255,0.544861348457442,8,Middlemarch.book 8.chapter 81,shmoop
2256,0.5574059522078688,2,Middlemarch.book 8.chapter 82,shmoop
2257,0.5362378106611498,5,Middlemarch.book 8.chapter 83,shmoop
2258,0.5465642768669862,4,Middlemarch.book 8.chapter 84,shmoop
2259,0.5526455268534014,2,Middlemarch.book 8.chapter 85,shmoop
2260,0.5382427393041678,3,Middlemarch.book 8.chapter 86,shmoop
2261,0.5608776362311688,20,Middlemarch.book 2.chapters 13-16,sparknotes
2262,0.5603114832540047,18,Middlemarch.book 6.chapters 58-62,sparknotes
2263,0.5607105104302723,16,Middlemarch.book 7.chapters 63-67,sparknotes
2264,0.562146101553442,26,Middlemarch.book 2.chapters 13-16,novelguide
2265,0.5566112320732829,18,Middlemarch.book 6.chapters 58-62,novelguide
2266,0.5778804133374351,12,Middlemarch.book 7.chapters 63-67,novelguide
2267,0.5635813528112306,8,Siddhartha.part 1.chapter 1,shmoop
2268,0.5631784658197313,10,Siddhartha.part 1.chapter 2,shmoop
2269,0.5789342416851349,10,Siddhartha.part 1.chapter 3,shmoop
2270,0.5741484705888138,5,Siddhartha.part 1.chapter 4,shmoop
2271,0.5577611243179379,23,Siddhartha.part 2.chapter 5,shmoop
2272,0.5464315288772975,7,Siddhartha.part 2.chapter 6,shmoop
2273,0.5403725607105492,8,Siddhartha.part 2.chapter 7,shmoop
2274,0.561167841841209,11,Siddhartha.part 2.chapter 8,shmoop
2275,0.5699671556577254,21,Siddhartha.part 2.chapter 9,shmoop
2276,0.5542948236120484,10,Siddhartha.part 2.chapter 10,shmoop
2277,0.56320922632886,9,Siddhartha.part 2.chapter 11,shmoop
2278,0.5639718422878004,13,Siddhartha.part 2.chapter 12,shmoop
2279,0.5627513887117072,8,Siddhartha.part 1.chapter 2,cliffnotes
2280,0.5671809282812935,11,Siddhartha.part 1.chapter 3,cliffnotes
2281,0.5609871926371521,5,Siddhartha.part 1.chapter 4,cliffnotes
2282,0.5436372789139492,13,Siddhartha.part 2.chapter 5,cliffnotes
2283,0.5546820485950752,5,Siddhartha.part 2.chapter 6,cliffnotes
2284,0.5421538292113991,8,Siddhartha.part 2.chapter 7,cliffnotes
2285,0.551397312865971,9,Siddhartha.part 2.chapter 8,cliffnotes
2286,0.5536678120524405,15,Siddhartha.part 2.chapter 9,cliffnotes
2287,0.5593865814439885,6,Siddhartha.part 2.chapter 10,cliffnotes
2288,0.5716785487104467,5,Siddhartha.part 2.chapter 11,cliffnotes
2289,0.5613085906608377,12,Siddhartha.part 2.chapter 12,cliffnotes
2290,0.5663707787797203,5,Siddhartha.part 1.chapter 4,novelguide
2291,0.5801716938997337,11,Siddhartha.part 1.chapter 3,novelguide
2292,0.5662488385393301,9,Siddhartha.part 1.chapter 1,novelguide
2293,0.5630834872723264,7,Siddhartha.part 1.chapter 2,novelguide
2294,0.5637828080596035,6,Siddhartha.part 2.chapter 8,novelguide
2295,0.5746646710713259,16,Siddhartha.part 2.chapter 12,novelguide
2296,0.5678615144515025,10,Siddhartha.part 2.chapter 5,novelguide
2297,0.5633276742050071,6,Siddhartha.part 2.chapter 11,novelguide
2298,0.5673881726888923,16,Siddhartha.part 2.chapter 9,novelguide
2299,0.5675284679984647,7,Siddhartha.part 2.chapter 10,novelguide
2300,0.5349712097262482,12,Ivanhoe.chapter 1,shmoop
2301,0.5461716927791629,6,Ivanhoe.chapter 2,shmoop
2302,0.5437856389434839,8,Ivanhoe.chapter 3,shmoop
2303,0.5481604810282837,5,Ivanhoe.chapter 4,shmoop
2304,0.5380575681706202,7,Ivanhoe.chapter 5,shmoop
2305,0.5515461113127852,7,Ivanhoe.chapter 6,shmoop
2306,0.5516535450573558,5,Ivanhoe.chapter 10,shmoop
2307,0.5415058842582161,5,Ivanhoe.chapter 11,shmoop
2308,0.5474136845137123,6,Ivanhoe.chapter 12,shmoop
2309,0.5627907819552276,6,Ivanhoe.chapter 22,shmoop
2310,0.5276615393913908,4,Ivanhoe.chapter 23,shmoop
2311,0.5479236996860073,10,Ivanhoe.chapter 24,shmoop
2312,0.529472528957901,4,Ivanhoe.chapter 28,shmoop
2313,0.5334955031559127,4,Ivanhoe.chapter 29,shmoop
2314,0.5582669249468813,11,Ivanhoe.chapter 32,shmoop
2315,0.5275451300027407,4,Ivanhoe.chapter 43,shmoop
2316,0.5391932055007467,7,Ivanhoe.chapter 44,shmoop
2317,0.5600530113930319,4,Ivanhoe.chapter 1,cliffnotes
2318,0.5590781752974349,4,Ivanhoe.chapters 7-9,cliffnotes
2319,0.5825010895238096,5,Ivanhoe.chapter 12,cliffnotes
2320,0.585092969874433,6,Ivanhoe.chapters 13-15,cliffnotes
2321,0.5634512903758,2,Ivanhoe.chapters 16-17,cliffnotes
2322,0.6373085159421893,7,Ivanhoe.chapters 30-31,cliffnotes
2323,0.5779706611542677,5,Ivanhoe.chapters 35-36,cliffnotes
2324,0.5823440099331009,4,Ivanhoe.chapters 37-39,cliffnotes
2325,0.6035508323840595,5,Ivanhoe.chapters 40-42,cliffnotes
2326,0.5559159452574953,5,Ivanhoe.chapter 1,thebestnotes
2327,0.5800580709215707,5,Ivanhoe.chapter 2,thebestnotes
2328,0.5661377932582137,6,Ivanhoe.chapter 3,thebestnotes
2329,0.5662196582579659,5,Ivanhoe.chapter 4,thebestnotes
2330,0.5529132036370704,6,Ivanhoe.chapter 5,thebestnotes
2331,0.5906594989837092,7,Ivanhoe.chapter 6,thebestnotes
2332,0.5609597327855795,4,Ivanhoe.chapters 7-9,thebestnotes
2333,0.5768314825656955,5,Ivanhoe.chapter 10,thebestnotes
2334,0.5609558085425367,5,Ivanhoe.chapter 11,thebestnotes
2335,0.5765491436125191,5,Ivanhoe.chapter 12,thebestnotes
2336,0.5602763047724661,6,Ivanhoe.chapters 13-15,thebestnotes
2337,0.557204113167747,3,Ivanhoe.chapters 16-17,thebestnotes
2338,0.5912485614771338,5,Ivanhoe.chapter 22,thebestnotes
2339,0.5493111749215009,3,Ivanhoe.chapter 23,thebestnotes
2340,0.5714333714003721,9,Ivanhoe.chapter 24,thebestnotes
2341,0.5437785316161021,4,Ivanhoe.chapter 28,thebestnotes
2342,0.5732913253040988,3,Ivanhoe.chapter 29,thebestnotes
2343,0.6356436285696712,8,Ivanhoe.chapters 30-31,thebestnotes
2344,0.5862277993186216,12,Ivanhoe.chapter 32,thebestnotes
2345,0.5723010398773336,5,Ivanhoe.chapters 35-36,thebestnotes
2346,0.5682197872613716,6,Ivanhoe.chapters 37-39,thebestnotes
2347,0.5812146731384084,6,Ivanhoe.chapters 40-42,thebestnotes
2348,0.5300240544844064,4,Ivanhoe.chapter 43,thebestnotes
2349,0.5680556264280255,7,Ivanhoe.chapter 44,thebestnotes
2350,0.5641226152553812,15,Treasure Island.part 1.chapter 1,shmoop
2351,0.5792949380659885,13,Treasure Island.part 1.chapter 2,shmoop
2352,0.5648646584684954,15,Treasure Island.part 1.chapter 3,shmoop
2353,0.5763528338478667,17,Treasure Island.part 1.chapter 4,shmoop
2354,0.562751151908998,13,Treasure Island.part 1.chapter 5,shmoop
2355,0.5463052797619699,9,Treasure Island.part 1.chapter 6,shmoop
2356,0.5638605627912833,20,Treasure Island.part 2.chapter 7,shmoop
2357,0.5536495443341934,17,Treasure Island.part 2.chapter 8,shmoop
2358,0.5598182311559605,9,Treasure Island.part 2.chapter 9,shmoop
2359,0.5597900692096106,19,Treasure Island.part 2.chapter 10,shmoop
2360,0.5482113913934884,13,Treasure Island.part 2.chapter 11,shmoop
2361,0.5518603923920025,14,Treasure Island.part 2.chapter 12,shmoop
2362,0.5708465564498038,15,Treasure Island.part 3.chapter 13,shmoop
2363,0.571522753669375,12,Treasure Island.part 3.chapter 14,shmoop
2364,0.5765091740964539,18,Treasure Island.part 3.chapter 15,shmoop
2365,0.5667575051295539,18,Treasure Island.part 4.chapter 16,shmoop
2366,0.5526721288722304,11,Treasure Island.part 4.chapter 17,shmoop
2367,0.5594747371267687,16,Treasure Island.part 4.chapter 18,shmoop
2368,0.5687963685622892,15,Treasure Island.part 4.chapter 19,shmoop
2369,0.5538084934641925,17,Treasure Island.part 4.chapter 20,shmoop
2370,0.5672464760443704,12,Treasure Island.part 4.chapter 21,shmoop
2371,0.5656225442320797,16,Treasure Island.part 5.chapter 22,shmoop
2372,0.5580861771719885,14,Treasure Island.part 5.chapter 23,shmoop
2373,0.5767852525735233,10,Treasure Island.part 5.chapter 24,shmoop
2374,0.5690399608549231,15,Treasure Island.part 5.chapter 25,shmoop
2375,0.5653156563553854,17,Treasure Island.part 5.chapter 26,shmoop
2376,0.5644236587454284,16,Treasure Island.part 5.chapter 27,shmoop
2377,0.563018134686636,22,Treasure Island.part 6.chapter 28,shmoop
2378,0.5478789276966164,16,Treasure Island.part 6.chapter 29,shmoop
2379,0.5600868415220904,15,Treasure Island.part 6.chapter 30,shmoop
2380,0.55464464996134,14,Treasure Island.part 6.chapter 31,shmoop
2381,0.5552564592997341,14,Treasure Island.part 6.chapter 32,shmoop
2382,0.5641575381219063,20,Treasure Island.part 6.chapter 33,shmoop
2383,0.5635632964245857,20,Treasure Island.part 6.chapter 34,shmoop
2384,0.5564603174011341,21,Treasure Island.part 1.chapter 1,thebestnotes
2385,0.5698300577003264,19,Treasure Island.part 1.chapter 2,thebestnotes
2386,0.5587184767797616,14,Treasure Island.part 1.chapter 3,thebestnotes
2387,0.5733289970402704,16,Treasure Island.part 1.chapter 4,thebestnotes
2388,0.5723583298811112,12,Treasure Island.part 1.chapter 5,thebestnotes
2389,0.5564610368672566,8,Treasure Island.part 1.chapter 6,thebestnotes
2390,0.5693022712650609,17,Treasure Island.part 2.chapter 7,thebestnotes
2391,0.567798506163305,13,Treasure Island.part 2.chapter 8,thebestnotes
2392,0.5591567256431205,13,Treasure Island.part 2.chapter 9,thebestnotes
2393,0.5560965370700777,20,Treasure Island.part 2.chapter 10,thebestnotes
2394,0.5530387628215337,13,Treasure Island.part 2.chapter 11,thebestnotes
2395,0.5585578427595836,13,Treasure Island.part 2.chapter 12,thebestnotes
2396,0.5679981828346686,18,Treasure Island.part 3.chapter 13,thebestnotes
2397,0.5603052222861296,14,Treasure Island.part 3.chapter 14,thebestnotes
2398,0.5791053105684014,20,Treasure Island.part 3.chapter 15,thebestnotes
2399,0.563442931069155,17,Treasure Island.part 4.chapter 16,thebestnotes
2400,0.5508076869782007,11,Treasure Island.part 4.chapter 17,thebestnotes
2401,0.5594501212901006,14,Treasure Island.part 4.chapter 18,thebestnotes
2402,0.5707542559470624,17,Treasure Island.part 4.chapter 19,thebestnotes
2403,0.5562866873532746,13,Treasure Island.part 4.chapter 20,thebestnotes
2404,0.5618742974782751,15,Treasure Island.part 4.chapter 21,thebestnotes
2405,0.5547987420211932,16,Treasure Island.part 5.chapter 22,thebestnotes
2406,0.5598810221968801,13,Treasure Island.part 5.chapter 23,thebestnotes
2407,0.5737820277306144,11,Treasure Island.part 5.chapter 24,thebestnotes
2408,0.5697122660807894,15,Treasure Island.part 5.chapter 25,thebestnotes
2409,0.5698346424480768,16,Treasure Island.part 5.chapter 26,thebestnotes
2410,0.5613529646883393,17,Treasure Island.part 5.chapter 27,thebestnotes
2411,0.5780473157853531,18,Treasure Island.part 6.chapter 28,thebestnotes
2412,0.5486957933140774,13,Treasure Island.part 6.chapter 29,thebestnotes
2413,0.5717466721523844,12,Treasure Island.part 6.chapter 30,thebestnotes
2414,0.5485928331019246,13,Treasure Island.part 6.chapter 31,thebestnotes
2415,0.550947565844493,15,Treasure Island.part 6.chapter 32,thebestnotes
2416,0.563780440449374,19,Treasure Island.part 6.chapter 33,thebestnotes
2417,0.5616899475730314,20,Treasure Island.part 6.chapter 34,thebestnotes
2418,0.6302872231353771,8,David Copperfield.chapter i,sparknotes
2419,0.6413732604004156,9,David Copperfield.chapter ii,sparknotes
2420,0.6013632981685053,10,David Copperfield.chapter iii,sparknotes
2421,0.5843865837436042,13,David Copperfield.chapter iv,sparknotes
2422,0.5984457318677625,11,David Copperfield.chapter v,sparknotes
2423,0.5761051902669321,7,David Copperfield.chapter vi,sparknotes
2424,0.6089492617064843,10,David Copperfield.chapter vii,sparknotes
2425,0.6256502297200686,17,David Copperfield.chapter viii,sparknotes
2426,0.6030561777523826,8,David Copperfield.chapter ix,sparknotes
2427,0.6165419170966039,12,David Copperfield.chapter x,sparknotes
2428,0.5930880279837066,9,David Copperfield.chapter xi,sparknotes
2429,0.6908330981238319,6,David Copperfield.chapter xii,sparknotes
2430,0.6026940854776703,9,David Copperfield.chapter xiii,sparknotes
2431,0.5971415468411868,9,David Copperfield.chapter xiv,sparknotes
2432,0.5903801902924611,8,David Copperfield.chapter xv,sparknotes
2433,0.5856224694974267,14,David Copperfield.chapter xvi,sparknotes
2434,0.5781655730738189,8,David Copperfield.chapter xvii,sparknotes
2435,0.5662320829401697,3,David Copperfield.chapter xviii,sparknotes
2436,0.6095239275339893,9,David Copperfield.chapter xix,sparknotes
2437,0.6342057181247446,6,David Copperfield.chapter xx,sparknotes
2438,0.6269712254601483,11,David Copperfield.chapter xxi,sparknotes
2439,0.6314848605142632,7,David Copperfield.chapter xxii,sparknotes
2440,0.586889233019416,10,David Copperfield.chapter xxiii,sparknotes
2441,0.5734775411355063,4,David Copperfield.chapter xxiv,sparknotes
2442,0.5974955460781611,10,David Copperfield.chapter xxv,sparknotes
2443,0.5966060795588954,6,David Copperfield.chapter xxvi,sparknotes
2444,0.6428564926093447,6,David Copperfield.chapter xxvii,sparknotes
2445,0.5961277798876781,17,David Copperfield.chapter xxviii,sparknotes
2446,0.5778053820577481,7,David Copperfield.chapter xxix,sparknotes
2447,0.5959231688989094,5,David Copperfield.chapter xxx,sparknotes
2448,0.6182674104880006,8,David Copperfield.chapter xxxi,sparknotes
2449,0.6037567466907466,12,David Copperfield.chapter xxxii,sparknotes
2450,0.5996450921216441,10,David Copperfield.chapter xxxiii,sparknotes
2451,0.587126636056448,6,David Copperfield.chapter xxxiv,sparknotes
2452,0.5965377087099417,9,David Copperfield.chapter xxxv,sparknotes
2453,0.5895130975159513,12,David Copperfield.chapter xxxvi,sparknotes
2454,0.5874240978644865,5,David Copperfield.chapter xxxvii,sparknotes
2455,0.659864626039735,6,David Copperfield.chapter xxxviii,sparknotes
2456,0.6110442033920616,15,David Copperfield.chapter xxxix,sparknotes
2457,0.6066775731604155,4,David Copperfield.chapter xl,sparknotes
2458,0.6262028964740343,8,David Copperfield.chapter xli,sparknotes
2459,0.5830614413980669,13,David Copperfield.chapter xlii,sparknotes
2460,0.5561571816216421,1,David Copperfield.chapter xliii,sparknotes
2461,0.5841205542540986,7,David Copperfield.chapter xliv,sparknotes
2462,0.5979968513056891,8,David Copperfield.chapter xlv,sparknotes
2463,0.5833085801560269,9,David Copperfield.chapter xlvi,sparknotes
2464,0.598017598093895,6,David Copperfield.chapter xlvii,sparknotes
2465,0.5766405398252472,5,David Copperfield.chapter xlviii,sparknotes
2466,0.5751542288494772,3,David Copperfield.chapter xlix,sparknotes
2467,0.5924654404245746,5,David Copperfield.chapter l,sparknotes
2468,0.6025043820761646,9,David Copperfield.chapter li,sparknotes
2469,0.5811064373915363,7,David Copperfield.chapter lii,sparknotes
2470,0.5971432316404169,6,David Copperfield.chapter liii,sparknotes
2471,0.6147320613365368,8,David Copperfield.chapter liv,sparknotes
2472,0.6014707915433755,8,David Copperfield.chapter lv,sparknotes
2473,0.5745886423539763,5,David Copperfield.chapter lvi,sparknotes
2474,0.5768311919658747,3,David Copperfield.chapter lvii,sparknotes
2475,0.6061932672175837,5,David Copperfield.chapter lviii,sparknotes
2476,0.6012661453201413,4,David Copperfield.chapter lix,sparknotes
2477,0.5826872802657342,7,David Copperfield.chapter lx,sparknotes
2478,0.5935485192068827,6,David Copperfield.chapter lxi,sparknotes
2479,0.5921706220702307,4,David Copperfield.chapter lxii,sparknotes
2480,0.6821677275133812,4,David Copperfield.chapter lxiii,sparknotes
2481,0.5933886731911145,5,David Copperfield.chapter lxiv,sparknotes
2482,0.5934182762424036,8,David Copperfield.chapter i,novelguide
2483,0.5981771251383236,9,David Copperfield.chapter ii,novelguide
2484,0.5679317724270242,11,David Copperfield.chapter iii,novelguide
2485,0.5750573154084113,16,David Copperfield.chapter iv,novelguide
2486,0.582607930723741,12,David Copperfield.chapter v,novelguide
2487,0.5662072479868457,8,David Copperfield.chapter vi,novelguide
2488,0.581996501941143,11,David Copperfield.chapter vii,novelguide
2489,0.609981686588617,16,David Copperfield.chapter viii,novelguide
2490,0.6007158043732427,7,David Copperfield.chapter ix,novelguide
2491,0.5880032006285529,11,David Copperfield.chapter x,novelguide
2492,0.5749484129924765,10,David Copperfield.chapter xi,novelguide
2493,0.6556057169436195,6,David Copperfield.chapter xii,novelguide
2494,0.5750119285806143,8,David Copperfield.chapter xiii,novelguide
2495,0.5732272257294584,10,David Copperfield.chapter xiv,novelguide
2496,0.5705308437823535,7,David Copperfield.chapter xv,novelguide
2497,0.5698158516903028,16,David Copperfield.chapter xvi,novelguide
2498,0.5647441254783296,12,David Copperfield.chapter xvii,novelguide
2499,0.5525254400653058,4,David Copperfield.chapter xviii,novelguide
2500,0.5765612565108695,10,David Copperfield.chapter xix,novelguide
2501,0.5936592978861329,6,David Copperfield.chapter xx,novelguide
2502,0.6160025778212109,11,David Copperfield.chapter xxi,novelguide
2503,0.5725334619312654,7,David Copperfield.chapter xxii,novelguide
2504,0.5667543108121863,11,David Copperfield.chapter xxiii,novelguide
2505,0.5689321243039676,6,David Copperfield.chapter xxiv,novelguide
2506,0.572811445794951,9,David Copperfield.chapter xxv,novelguide
2507,0.5795217752322627,8,David Copperfield.chapter xxvi,novelguide
2508,0.6108070025771152,6,David Copperfield.chapter xxvii,novelguide
2509,0.6022967963739607,16,David Copperfield.chapter xxviii,novelguide
2510,0.5784264481941691,7,David Copperfield.chapter xxix,novelguide
2511,0.5818766970423088,6,David Copperfield.chapter xxx,novelguide
2512,0.5842025526024925,9,David Copperfield.chapter xxxi,novelguide
2513,0.5861141576042094,13,David Copperfield.chapter xxxii,novelguide
2514,0.5905924171427268,11,David Copperfield.chapter xxxiii,novelguide
2515,0.5591710775718742,6,David Copperfield.chapter xxxiv,novelguide
2516,0.5679155982202627,10,David Copperfield.chapter xxxv,novelguide
2517,0.5713797426217703,12,David Copperfield.chapter xxxvi,novelguide
2518,0.5638173278611318,5,David Copperfield.chapter xxxvii,novelguide
2519,0.615725652694088,7,David Copperfield.chapter xxxviii,novelguide
2520,0.5907220980285561,16,David Copperfield.chapter xxxix,novelguide
2521,0.5857284381585813,5,David Copperfield.chapter xl,novelguide
2522,0.5965469030882989,8,David Copperfield.chapter xli,novelguide
2523,0.5784694460263599,12,David Copperfield.chapter xlii,novelguide
2524,0.5162345641931062,1,David Copperfield.chapter xliii,novelguide
2525,0.5639519298214587,8,David Copperfield.chapter xliv,novelguide
2526,0.5677083793500167,8,David Copperfield.chapter xlv,novelguide
2527,0.5709351529934161,10,David Copperfield.chapter xlvi,novelguide
2528,0.5555832154648092,6,David Copperfield.chapter xlvii,novelguide
2529,0.5566807181639859,6,David Copperfield.chapter xlviii,novelguide
2530,0.5641850302066341,4,David Copperfield.chapter xlix,novelguide
2531,0.5757859179244321,5,David Copperfield.chapter l,novelguide
2532,0.5783580854712018,12,David Copperfield.chapter li,novelguide
2533,0.5569376048033923,8,David Copperfield.chapter lii,novelguide
2534,0.5892338815230074,7,David Copperfield.chapter liii,novelguide
2535,0.5964295314817398,9,David Copperfield.chapter liv,novelguide
2536,0.5700320322912885,8,David Copperfield.chapter lv,novelguide
2537,0.5593206958595118,4,David Copperfield.chapter lvi,novelguide
2538,0.5554030457659005,5,David Copperfield.chapter lvii,novelguide
2539,0.5639906030856648,5,David Copperfield.chapter lviii,novelguide
2540,0.5554956940738344,4,David Copperfield.chapter lix,novelguide
2541,0.5629979686336087,9,David Copperfield.chapter lx,novelguide
2542,0.5550631222603617,6,David Copperfield.chapter lxi,novelguide
2543,0.5668997403511559,4,David Copperfield.chapter lxii,novelguide
2544,0.587567612617541,4,David Copperfield.chapter lxiii,novelguide
2545,0.5673041804080085,5,David Copperfield.chapter lxiv,novelguide
2546,0.5543172423162932,8,Sister Carrie.chapters 41-47,gradesaver
2547,0.535361889775227,11,Sister Carrie.chapter 1,shmoop
2548,0.5368025614714811,3,Sister Carrie.chapter 5,shmoop
2549,0.537556180725636,4,Sister Carrie.chapter 16,shmoop
2550,0.5447603846198608,14,Sister Carrie.chapter 26,shmoop
2551,0.5528359206397799,16,Sister Carrie.chapter 27,shmoop
2552,0.5455257529688965,10,Sister Carrie.chapter 32,shmoop
2553,0.5543759281988433,11,Sister Carrie.chapter 36,shmoop
2554,0.5435903489933258,8,Sister Carrie.chapter 42,shmoop
2555,0.5410149751861577,7,Sister Carrie.chapter 45,shmoop
2556,0.5437821879706125,9,Sister Carrie.chapter 46,shmoop
2557,0.5490263417398542,13,Sister Carrie.chapter 47,shmoop
2558,0.5519302941314715,7,Sister Carrie.chapter 1,cliffnotes
2559,0.5542388026284257,3,Sister Carrie.chapter 5,cliffnotes
2560,0.5456309771641181,3,Sister Carrie.chapter 16,cliffnotes
2561,0.5550292064873695,14,Sister Carrie.chapter 26,cliffnotes
2562,0.5645040900944324,14,Sister Carrie.chapter 27,cliffnotes
2563,0.5545391050696338,10,Sister Carrie.chapter 32,cliffnotes
2564,0.5618213669362643,11,Sister Carrie.chapter 36,cliffnotes
2565,0.553501993311752,11,Sister Carrie.chapter 42,cliffnotes
2566,0.5466715123615415,4,Sister Carrie.chapter 45,cliffnotes
2567,0.5486740150294058,11,Sister Carrie.chapter 46,cliffnotes
2568,0.5623971156346286,14,Sister Carrie.chapter 47,cliffnotes
2569,0.5692068407750491,33,Sister Carrie.chapters 26-30,sparknotes
2570,0.559515967748028,21,Sister Carrie.chapters 31-35,sparknotes
2571,0.563756382693405,29,Sister Carrie.chapters 26-30,novelguide
2572,0.5607638356201983,21,Sister Carrie.chapters 31-35,novelguide
2573,0.5385816899917599,10,Sister Carrie.chapters 41-47,novelguide
2574,0.5447885785169315,9,Kidnapped.chapter 1,gradesaver
2575,0.5447384646817987,14,Kidnapped.chapter 2,gradesaver
2576,0.5462427435436017,13,Kidnapped.chapter 3,gradesaver
2577,0.5450345079140259,16,Kidnapped.chapter 4,gradesaver
2578,0.5425889061307712,9,Kidnapped.chapter 5,gradesaver
2579,0.5407077150203823,5,Kidnapped.chapter 6,gradesaver
2580,0.544905317185608,12,Kidnapped.chapter 7,gradesaver
2581,0.5430876173939567,6,Kidnapped.chapter 8,gradesaver
2582,0.5668998294841041,21,Kidnapped.chapter 9,gradesaver
2583,0.5418305100073011,9,Kidnapped.chapter 10,gradesaver
2584,0.5479371067911656,8,Kidnapped.chapter 11,gradesaver
2585,0.5416973738007739,19,Kidnapped.chapter 12,gradesaver
2586,0.5439106900102386,7,Kidnapped.chapter 13,gradesaver
2587,0.534623576138254,7,Kidnapped.chapter 14,gradesaver
2588,0.5318031808768928,14,Kidnapped.chapter 15,gradesaver
2589,0.5397768647337433,9,Kidnapped.chapter 16,gradesaver
2590,0.5490406235916974,8,Kidnapped.chapter 17,gradesaver
2591,0.5477690542573767,9,Kidnapped.chapter 18,gradesaver
2592,0.5434650883809119,11,Kidnapped.chapter 19,gradesaver
2593,0.5470401128957801,15,Kidnapped.chapter 20,gradesaver
2594,0.5526326085937107,18,Kidnapped.chapter 21,gradesaver
2595,0.544097789435942,13,Kidnapped.chapter 22,gradesaver
