,rouge-2n,number of Unique sentences,chapter-title,source
4340,0.11865996834114452,13,treasure-island-part-2-chapter-8,thebestnotes
4341,0.05534509612318162,9,treasure-island-part-2-chapter-9,thebestnotes
4342,0.06261397983512226,14,treasure-island-part-2-chapter-10,thebestnotes
4343,0.06312411323374978,10,treasure-island-part-2-chapter-11,thebestnotes
4344,0.06072308857975709,10,treasure-island-part-2-chapter-12,thebestnotes
4345,0.1097088598407403,10,treasure-island-part-3-chapter-13,thebestnotes
4346,0.03515947189292142,8,treasure-island-part-3-chapter-14,thebestnotes
4347,0.11259704201813041,17,treasure-island-part-3-chapter-15,thebestnotes
4348,0.08469006125950958,14,treasure-island-part-4-chapter-16,thebestnotes
4349,0.05831153596290774,7,treasure-island-part-4-chapter-17,thebestnotes
4350,0.07173415531700533,10,treasure-island-part-4-chapter-18,thebestnotes
4351,0.08098372208646663,16,treasure-island-part-4-chapter-19,thebestnotes
4352,0.05934240086606929,11,treasure-island-part-4-chapter-20,thebestnotes
4353,0.06710319191810868,12,treasure-island-part-4-chapter-21,thebestnotes
4354,0.05428919961652906,11,treasure-island-part-5-chapter-22,thebestnotes
4355,0.08292456919625517,10,treasure-island-part-5-chapter-23,thebestnotes
4356,0.11492791581332185,8,treasure-island-part-5-chapter-24,thebestnotes
4357,0.08233948272817411,11,treasure-island-part-5-chapter-25,thebestnotes
4358,0.08651132009019882,18,treasure-island-part-5-chapter-26,thebestnotes
4359,0.06664747600252945,12,treasure-island-part-5-chapter-27,thebestnotes
4360,0.1258442866639487,17,treasure-island-part-6-chapter-28,thebestnotes
4361,0.037301233299554495,7,treasure-island-part-6-chapter-29,thebestnotes
4362,0.06602236838678796,12,treasure-island-part-6-chapter-30,thebestnotes
4363,0.05175918659231104,8,treasure-island-part-6-chapter-31,thebestnotes
4364,0.07691995754483526,9,treasure-island-part-6-chapter-32,thebestnotes
4365,0.06501799296175197,18,treasure-island-part-6-chapter-33,thebestnotes
4366,0.07777998435088436,13,treasure-island-part-6-chapter-34,thebestnotes
4367,0.05721315762612667,11,david-copperfield-chapter-1,shmoop
4368,0.0519175035246995,10,david-copperfield-chapter-2,shmoop
4369,0.06918427059935613,18,david-copperfield-chapter-3,shmoop
4370,0.07252924049790946,18,david-copperfield-chapter-4,shmoop
4371,0.06274245466598641,17,david-copperfield-chapter-5,shmoop
4372,0.056265311595635366,10,david-copperfield-chapter-6,shmoop
4373,0.07281372350088545,20,david-copperfield-chapter-7,shmoop
4374,0.07255701040407274,23,david-copperfield-chapter-8,shmoop
4375,0.050458117062279276,10,david-copperfield-chapter-9,shmoop
4376,0.061862122845257064,19,david-copperfield-chapter-10,shmoop
4377,0.046020251852219723,15,david-copperfield-chapter-11,shmoop
4378,0.042218828004175896,8,david-copperfield-chapter-12,shmoop
4379,0.041484610612704545,13,david-copperfield-chapter-13,shmoop
4380,0.0840163850054346,15,david-copperfield-chapter-14,shmoop
4381,0.05823075646990264,11,david-copperfield-chapter-15,shmoop
4382,0.06096675454684709,23,david-copperfield-chapter-16,shmoop
4383,0.08002210217088132,19,david-copperfield-chapter-17,shmoop
4384,0.01648396670734876,5,david-copperfield-chapter-18,shmoop
4385,0.06223999065426877,18,david-copperfield-chapter-19,shmoop
4386,0.03728091582091833,11,david-copperfield-chapter-20,shmoop
4387,0.053768823342100217,17,david-copperfield-chapter-21,shmoop
4388,0.04432870683082744,14,david-copperfield-chapter-22,shmoop
4389,0.0839784253448142,19,david-copperfield-chapter-23,shmoop
4390,0.0455259233320163,8,david-copperfield-chapter-24,shmoop
4391,0.055420720774284754,16,david-copperfield-chapter-25,shmoop
4392,0.05100870491516857,9,david-copperfield-chapter-26,shmoop
4393,0.049908206296721574,9,david-copperfield-chapter-27,shmoop
4394,0.07350411504707413,13,david-copperfield-chapter-28,shmoop
4395,0.07088983945949873,9,david-copperfield-chapter-29,shmoop
4396,0.08537258049039513,9,david-copperfield-chapter-30,shmoop
4397,0.05727487172102399,11,david-copperfield-chapter-31,shmoop
4398,0.07586713818229415,20,david-copperfield-chapter-32,shmoop
4399,0.06169028303288708,12,david-copperfield-chapter-33,shmoop
4400,0.05895171482997168,8,david-copperfield-chapter-34,shmoop
4401,0.07545207521471449,17,david-copperfield-chapter-35,shmoop
4402,0.07447006964428146,17,david-copperfield-chapter-36,shmoop
4403,0.029314074593692403,8,david-copperfield-chapter-37,shmoop
4404,0.05932446976235464,12,david-copperfield-chapter-38,shmoop
4405,0.08097949812539146,20,david-copperfield-chapter-39,shmoop
4406,0.0486650819801102,5,david-copperfield-chapter-40,shmoop
4407,0.04514657333428235,17,david-copperfield-chapter-41,shmoop
4408,0.05741160713058038,18,david-copperfield-chapter-42,shmoop
