,rouge-l,number of Unique sentences,chapter-title,source
4283,0.20793634957221868,18,My Antonia.book 1.chapter 13,shmoop
4284,0.17952891553167263,16,My Antonia.book 1.chapter 14,shmoop
4285,0.23225765298480766,26,My Antonia.book 1.chapter 15,shmoop
4286,0.21853766530715957,11,My Antonia.book 1.chapter 16,shmoop
4287,0.1562775701408463,11,My Antonia.book 1.chapter 17,shmoop
4288,0.30256599504226533,33,My Antonia.book 1.chapter 18,shmoop
4289,0.2110437780142635,8,My Antonia.book 1.chapter 19,shmoop
4290,0.20482137702021921,12,My Antonia.book 2.chapter 1,shmoop
4291,0.1441872462787972,10,My Antonia.book 2.chapter 2,shmoop
4292,0.26279988504731383,9,My Antonia.book 2.chapter 3,shmoop
4293,0.15453789875520973,12,My Antonia.book 2.chapter 4,shmoop
4294,0.22478659121475505,6,My Antonia.book 2.chapter 5,shmoop
4295,0.12374408017375514,9,My Antonia.book 2.chapter 6,shmoop
4296,0.25282954104811123,24,My Antonia.book 2.chapter 7,shmoop
4297,0.13846592086352766,8,My Antonia.book 2.chapter 8,shmoop
4298,0.15577508772743792,8,My Antonia.book 2.chapter 9,shmoop
4299,0.23397171949217438,14,My Antonia.book 2.chapter 10,shmoop
4300,0.14554639468405536,11,My Antonia.book 2.chapter 11,shmoop
4301,0.26435017826286805,37,My Antonia.book 2.chapter 12,shmoop
4302,0.2550471215408294,21,My Antonia.book 2.chapter 13,shmoop
4303,0.2594963853879839,41,My Antonia.book 2.chapter 14,shmoop
4304,0.2186660843263432,25,My Antonia.book 2.chapter 15,shmoop
4305,0.23529359393910615,10,My Antonia.book 3.chapter 1,shmoop
4306,0.13589302666913433,11,My Antonia.book 3.chapter 2,shmoop
4307,0.15963777749456107,10,My Antonia.book 3.chapter 4,shmoop
4308,0.18008005570774785,10,My Antonia.book 4.chapter 1,shmoop
4309,0.19366344768732865,9,My Antonia.book 4.chapter 2,shmoop
4310,0.234301524848298,18,My Antonia.book 4.chapter 3,shmoop
4311,0.1971242225664075,15,My Antonia.book 4.chapter 4,shmoop
4312,0.24700800390484137,30,My Antonia.book 5.chapter 1,shmoop
4313,0.19582209589700655,18,My Antonia.book 5.chapter 2,shmoop
4314,0.19958636659243856,8,My Antonia.book 5.chapter 3,shmoop
4315,0.12158228767662,3,My Antonia.book 1.chapters 1-4,cliffnotes
4316,0.22579608686223046,20,My Antonia.book 1.chapters 5-8,cliffnotes
4317,0.22634625538882894,18,My Antonia.book 1.chapters 9-12,cliffnotes
4318,0.2605769292788353,5,My Antonia.book i.chapter xiii,cliffnotes
4319,0.23685952203522864,7,My Antonia.book i.chapter xix,cliffnotes
4320,0.18126987913095,30,My Antonia.book 3.chapters 1-4,cliffnotes
4321,0.23250159675266943,18,My Antonia.book 4.chapters 1-4,cliffnotes
4322,0.1872017102748374,13,My Antonia.book 5.chapters 1-3,cliffnotes
4323,0.21234204558728664,8,My Antonia.book i.chapter xiii,gradesaver
4324,0.22364738922048688,6,My Antonia.book i.chapter xix,gradesaver
4325,0.28314679654676295,16,My Antonia.book 1.chapter 1,pinkmonkey
4326,0.24732880166160257,25,My Antonia.book 1.chapter 2,pinkmonkey
4327,0.25137676132382225,6,My Antonia.book 1.chapter 3,pinkmonkey
4328,0.17442275368685467,8,My Antonia.book 1.chapter 4,pinkmonkey
4329,0.26111583242617353,16,My Antonia.book 1.chapter 5,pinkmonkey
4330,0.1834291113540827,13,My Antonia.book 1.chapter 6,pinkmonkey
4331,0.2352089839807741,15,My Antonia.book 1.chapter 7,pinkmonkey
4332,0.1889118247895389,17,My Antonia.book 1.chapter 8,pinkmonkey
4333,0.24166230520188867,19,My Antonia.book 1.chapter 9,pinkmonkey
4334,0.1653166988884411,21,My Antonia.book 1.chapter 10,pinkmonkey
4335,0.2283774106747014,9,My Antonia.book 1.chapter 11,pinkmonkey
4336,0.154231464811507,7,My Antonia.book 1.chapter 12,pinkmonkey
4337,0.2168404505093376,17,My Antonia.book 1.chapter 13,pinkmonkey
4338,0.17632447056427525,16,My Antonia.book 1.chapter 14,pinkmonkey
4339,0.22565609526398847,28,My Antonia.book 1.chapter 15,pinkmonkey
4340,0.22936886123679295,12,My Antonia.book 1.chapter 16,pinkmonkey
4341,0.1894882821512568,11,My Antonia.book 1.chapter 17,pinkmonkey
4342,0.28785045599994163,32,My Antonia.book 1.chapter 18,pinkmonkey
4343,0.16074454730109133,11,My Antonia.book 1.chapter 19,pinkmonkey
4344,0.2589988048481191,11,My Antonia.book 2.chapter 1,pinkmonkey
4345,0.16654309215006982,8,My Antonia.book 2.chapter 2,pinkmonkey
4346,0.2662963135924186,11,My Antonia.book 2.chapter 3,pinkmonkey
4347,0.19635701009394826,10,My Antonia.book 2.chapter 4,pinkmonkey
4348,0.21375045155969336,6,My Antonia.book 2.chapter 5,pinkmonkey
4349,0.17311589145339792,6,My Antonia.book 2.chapter 6,pinkmonkey
4350,0.2730424039520859,23,My Antonia.book 2.chapter 7,pinkmonkey
4351,0.22365638110592284,7,My Antonia.book 2.chapter 8,pinkmonkey
4352,0.20584560494143694,6,My Antonia.book 2.chapter 9,pinkmonkey
4353,0.2753185195617174,14,My Antonia.book 2.chapter 10,pinkmonkey
4354,0.15004246390792098,10,My Antonia.book 2.chapter 11,pinkmonkey
4355,0.2667497379575918,38,My Antonia.book 2.chapter 12,pinkmonkey
4356,0.28678259553745405,17,My Antonia.book 2.chapter 13,pinkmonkey
4357,0.2933247137222803,37,My Antonia.book 2.chapter 14,pinkmonkey
4358,0.19957525528562683,29,My Antonia.book 2.chapter 15,pinkmonkey
4359,0.2698510276595459,10,My Antonia.book 3.chapter 1,pinkmonkey
4360,0.1802465423102566,9,My Antonia.book 3.chapter 2,pinkmonkey
4361,0.1841378325101135,8,My Antonia.book 3.chapter 4,pinkmonkey
