,rouge-2n,number of Unique sentences,chapter-title,source
4013,0.0490666118137389,6,Kidnapped.chapter 14,pinkmonkey
4014,0.06416056853106175,9,Kidnapped.chapter 15,pinkmonkey
4015,0.07640898741836787,6,Kidnapped.chapter 16,pinkmonkey
4016,0.03117068607960013,5,Kidnapped.chapter 17,pinkmonkey
4017,0.03217457768155849,6,Kidnapped.chapter 18,pinkmonkey
4018,0.08324831980763629,3,Kidnapped.chapter 19,pinkmonkey
4019,0.08035501095857918,4,Kidnapped.chapter 20,pinkmonkey
4020,0.0837948791306958,7,Kidnapped.chapter 21,pinkmonkey
4021,0.043853771632757214,3,Kidnapped.chapter 22,pinkmonkey
4022,0.06191937847991388,5,Kidnapped.chapter 23,pinkmonkey
4023,0.06202148680431982,6,Kidnapped.chapter 24,pinkmonkey
4024,0.062451747691415115,5,Kidnapped.chapter 25,pinkmonkey
4025,0.03432015170873312,2,Kidnapped.chapter 26,pinkmonkey
4026,0.04050913864273368,1,Kidnapped.chapter 27,pinkmonkey
4027,0.02369280845390982,1,Kidnapped.chapter 28,pinkmonkey
4028,0.05351214600657814,4,Kidnapped.chapter 29,pinkmonkey
4029,0.044653923863097765,3,Kidnapped.chapter 30,pinkmonkey
4030,0.09912472788084886,8,Dr. Jekyll and Mr. Hyde.chapter 1,gradesaver
4031,0.11139164331203134,10,Dr. Jekyll and Mr. Hyde.chapter 2,gradesaver
4032,0.14726825855189052,3,Dr. Jekyll and Mr. Hyde.chapter 3,gradesaver
4033,0.1090704394845211,5,Dr. Jekyll and Mr. Hyde.chapter 4,gradesaver
4034,0.10615024762223474,6,Dr. Jekyll and Mr. Hyde.chapter 5,gradesaver
4035,0.09024326807766059,5,Dr. Jekyll and Mr. Hyde.chapter 6,gradesaver
4036,0.06459669654857186,4,Dr. Jekyll and Mr. Hyde.chapter 7,gradesaver
4037,0.09553574923255094,10,Dr. Jekyll and Mr. Hyde.chapter 8,gradesaver
4038,0.08111856306506707,11,Dr. Jekyll and Mr. Hyde.chapter 1,cliffnotes
4039,0.055078878087625745,12,Dr. Jekyll and Mr. Hyde.chapter 2,cliffnotes
4040,0.06655782263587365,7,Dr. Jekyll and Mr. Hyde.chapter 3,cliffnotes
4041,0.06423980283833232,8,Dr. Jekyll and Mr. Hyde.chapter 4,cliffnotes
4042,0.07816306592765777,8,Dr. Jekyll and Mr. Hyde.chapter 5,cliffnotes
4043,0.05209950068809763,11,Dr. Jekyll and Mr. Hyde.chapter 6,cliffnotes
4044,0.05075526072600643,5,Dr. Jekyll and Mr. Hyde.chapter 7,cliffnotes
4045,0.06852161222602868,11,Dr. Jekyll and Mr. Hyde.chapter 8,cliffnotes
4046,0.0252382851182201,7,Dr. Jekyll and Mr. Hyde.chapter 9,cliffnotes
4047,0.038307046279440066,16,Dr. Jekyll and Mr. Hyde.chapter 10,cliffnotes
4048,0.07275599389789685,9,Dr. Jekyll and Mr. Hyde.chapter 1,sparknotes
4049,0.0834558115291005,7,Dr. Jekyll and Mr. Hyde.chapter 2,sparknotes
4050,0.0873376510500892,3,Dr. Jekyll and Mr. Hyde.chapter 3,sparknotes
4051,0.0998995518895928,5,Dr. Jekyll and Mr. Hyde.chapter 4,sparknotes
