,meteor,number of Unique sentences,chapter-title,source
811,0.2986145036576259,11,The House of the Seven Gables.chapter 15,gradesaver
812,0.2377477244079902,5,The House of the Seven Gables.chapter 16,gradesaver
813,0.2660028837664195,9,The House of the Seven Gables.chapter 17,gradesaver
814,0.2577832806377169,4,The House of the Seven Gables.chapter 18,gradesaver
815,0.32080308692999904,13,The House of the Seven Gables.chapter 19,gradesaver
816,0.3142424185755451,12,The House of the Seven Gables.chapter 20,gradesaver
817,0.2503938970963515,9,The House of the Seven Gables.chapter 21,gradesaver
818,0.2715495096115626,20,The House of the Seven Gables.chapter 1,shmoop
819,0.2466001243508897,8,The House of the Seven Gables.chapter 2,shmoop
820,0.2419844668900841,15,The House of the Seven Gables.chapter 3,shmoop
821,0.2635229188835152,12,The House of the Seven Gables.chapter 4,shmoop
822,0.2867942695426067,17,The House of the Seven Gables.chapter 5,shmoop
823,0.2608007663915083,15,The House of the Seven Gables.chapter 6,shmoop
824,0.28624052960392826,18,The House of the Seven Gables.chapter 7,shmoop
825,0.31813507276662145,23,The House of the Seven Gables.chapter 8,shmoop
826,0.2345018026190686,10,The House of the Seven Gables.chapter 9,shmoop
827,0.2679056200040891,16,The House of the Seven Gables.chapter 10,shmoop
828,0.2673368742559984,13,The House of the Seven Gables.chapter 11,shmoop
829,0.2335416564113142,13,The House of the Seven Gables.chapter 12,shmoop
830,0.31490667419957663,26,The House of the Seven Gables.chapter 13,shmoop
831,0.2575538056113097,13,The House of the Seven Gables.chapter 14,shmoop
832,0.30256337252677973,13,The House of the Seven Gables.chapter 15,shmoop
833,0.2629833200253522,9,The House of the Seven Gables.chapter 16,shmoop
834,0.2444372100621365,16,The House of the Seven Gables.chapter 17,shmoop
835,0.26561293850132767,9,The House of the Seven Gables.chapter 18,shmoop
836,0.27420332862894886,13,The House of the Seven Gables.chapter 19,shmoop
837,0.27129848744307417,12,The House of the Seven Gables.chapter 20,shmoop
838,0.23819289057156845,11,The House of the Seven Gables.chapter 21,shmoop
839,0.2969036567953748,7,The House of the Seven Gables.chapter 1,cliffnotes
840,0.23550974459136279,4,The House of the Seven Gables.chapter 17,cliffnotes
841,0.25485389504593653,8,The House of the Seven Gables.chapter 18,cliffnotes
842,0.22816713601054978,8,The House of the Seven Gables.chapter 21,cliffnotes
843,0.2659611709220788,7,The House of the Seven Gables.chapter 1,sparknotes
844,0.23331909929860697,6,The House of the Seven Gables.chapter 2,sparknotes
845,0.22984659163988974,14,The House of the Seven Gables.chapter 3,sparknotes
846,0.25496575010002837,10,The House of the Seven Gables.chapter 4,sparknotes
847,0.28841673859938244,12,The House of the Seven Gables.chapter 5,sparknotes
848,0.2375643698860765,12,The House of the Seven Gables.chapter 6,sparknotes
849,0.25504241104351494,15,The House of the Seven Gables.chapter 7,sparknotes
850,0.25256212431692204,20,The House of the Seven Gables.chapter 8,sparknotes
851,0.19170985451686173,7,The House of the Seven Gables.chapter 9,sparknotes
852,0.26938824938227307,14,The House of the Seven Gables.chapter 10,sparknotes
853,0.24065473764962808,9,The House of the Seven Gables.chapter 11,sparknotes
854,0.2213552022645623,9,The House of the Seven Gables.chapter 12,sparknotes
855,0.265483425191279,20,The House of the Seven Gables.chapter 13,sparknotes
856,0.24545575715321138,13,The House of the Seven Gables.chapter 14,sparknotes
857,0.2416953331134175,12,The House of the Seven Gables.chapter 15,sparknotes
858,0.21765148336821322,8,The House of the Seven Gables.chapter 16,sparknotes
859,0.24154554936145436,4,The House of the Seven Gables.chapter 17,sparknotes
860,0.24835184430715884,5,The House of the Seven Gables.chapter 18,sparknotes
861,0.3052938868535179,20,Vanity Fair.chapters 1-4,cliffnotes
862,0.2794629721125946,25,Vanity Fair.chapters 64-67,cliffnotes
863,0.26982876032267966,19,Vanity Fair.chapters 1-4,novelguide
864,0.256777700718712,21,Vanity Fair.chapters 64-67,novelguide
865,0.29506276471296333,20,Little Women.part 1.chapter 1,sparknotes
866,0.3460498993383554,7,Little Women.part 1.chapter 2,sparknotes
867,0.3175515717287103,12,Little Women.part 1.chapter 3,sparknotes
868,0.2635445849133625,8,Little Women.part 1.chapter 4,sparknotes
869,0.33462608893874857,10,Little Women.part 1.chapter 5,sparknotes
870,0.31325604961339576,8,Little Women.part 1.chapter 6,sparknotes
871,0.34265621273021496,7,Little Women.part 1.chapter 7,sparknotes
872,0.3440048837917109,13,Little Women.part 1.chapter 8,sparknotes
873,0.290334199848348,13,Little Women.part 1.chapter 9,sparknotes
874,0.31561046729613523,8,Little Women.part 1.chapter 10,sparknotes
875,0.3011862347751231,6,Little Women.part 1.chapter 11,sparknotes
876,0.31845351707749947,10,Little Women.part 1.chapter 12,sparknotes
877,0.32882349736609906,10,Little Women.part 1.chapter 13,sparknotes
878,0.2676430512080171,11,Little Women.part 1.chapter 14,sparknotes
879,0.2914225596821145,7,Little Women.part 1.chapter 15,sparknotes
880,0.23307084545536763,3,Little Women.part 1.chapter 16,sparknotes
881,0.2893094560128665,9,Little Women.part 1.chapter 17,sparknotes
882,0.2803981988366489,8,Little Women.part 1.chapter 18,sparknotes
883,0.3614220232290519,9,Little Women.part 1.chapter 19,sparknotes
884,0.36541650030732264,10,Little Women.part 1.chapter 20,sparknotes
885,0.3493017518510911,10,Little Women.part 1.chapter 21,sparknotes
886,0.2714742867325142,4,Little Women.part 1.chapter 22,sparknotes
887,0.329569360972168,13,Little Women.part 1.chapter 23,sparknotes
888,0.30007997750157633,10,Little Women.part 2.chapter 24,sparknotes
889,0.2660952574142006,7,Little Women.part 2.chapter 25,sparknotes
890,0.2772267645171189,9,Little Women.part 2.chapter 26,sparknotes
891,0.3719239249209438,11,Little Women.part 2.chapter 27,sparknotes
892,0.32887878507719653,8,Little Women.part 2.chapter 28,sparknotes
893,0.27665746767273064,9,Little Women.part 2.chapter 29,sparknotes
894,0.3205297805122837,10,Little Women.part 2.chapter 30,sparknotes
895,0.3632241315118364,8,Little Women.part 2.chapter 31,sparknotes
896,0.3311854403077044,5,Little Women.part 2.chapter 32,sparknotes
897,0.2705562418472216,12,Little Women.part 2.chapter 33,sparknotes
898,0.30200387950547963,9,Little Women.part 2.chapter 34,sparknotes
899,0.30805307883125765,7,Little Women.part 2.chapter 35,sparknotes
900,0.35767717404076027,8,Little Women.part 2.chapter 36,sparknotes
901,0.28291268732990976,8,Little Women.part 2.chapter 37,sparknotes
902,0.29427763417796027,9,Little Women.part 2.chapter 38,sparknotes
903,0.2848545797024815,8,Little Women.part 2.chapter 39,sparknotes
904,0.29286799569819727,7,Little Women.part 2.chapter 40,sparknotes
905,0.33415758955287705,10,Little Women.part 2.chapter 41,sparknotes
906,0.2856564573093976,7,Little Women.part 2.chapter 42,sparknotes
907,0.31153910261380857,11,Little Women.part 2.chapter 43,sparknotes
908,0.22899058327536426,4,Little Women.part 2.chapter 44,sparknotes
909,0.32169620236906654,7,Little Women.part 2.chapter 45,sparknotes
910,0.3994293149479862,7,Little Women.part 2.chapter 46,sparknotes
911,0.32145194922492326,13,Little Women.part 2.chapter 47,sparknotes
912,0.35107854381975345,6,Little Women.part 1.chapter 1,novelguide
913,0.2653306344568685,8,Little Women.part 1.chapter 2,novelguide
914,0.29822113405839035,11,Little Women.part 1.chapter 3,novelguide
915,0.25952069584282933,7,Little Women.part 1.chapter 4,novelguide
916,0.28036657461365344,9,Little Women.part 1.chapter 5,novelguide
917,0.24959160176001213,6,Little Women.part 1.chapter 6,novelguide
918,0.285387778493964,10,Little Women.part 1.chapter 7,novelguide
919,0.3053983652057442,14,Little Women.part 1.chapter 8,novelguide
920,0.26681476239572643,12,Little Women.part 1.chapter 9,novelguide
921,0.2645507151019159,5,Little Women.part 1.chapter 10,novelguide
922,0.2637026881034705,9,Little Women.part 1.chapter 11,novelguide
923,0.28412531760473647,11,Little Women.part 1.chapter 12,novelguide
924,0.23944747175024406,12,Little Women.part 1.chapter 14,novelguide
925,0.2236624640540188,13,Little Women.part 1.chapter 15,novelguide
926,0.23855192578514123,6,Little Women.part 1.chapter 16,novelguide
927,0.2760109179892132,10,Little Women.part 1.chapter 17,novelguide
928,0.205184392837026,10,Little Women.part 1.chapter 18,novelguide
929,0.2520277767886857,7,Little Women.part 2.chapter 25,novelguide
930,0.2786115653593523,7,Little Women.part 2.chapter 26,novelguide
931,0.30205824574535206,9,Little Women.part 2.chapter 27,novelguide
932,0.27412656901225696,12,Little Women.part 2.chapter 28,novelguide
933,0.24347766573834437,9,Little Women.part 2.chapter 29,novelguide
934,0.2953621067004519,10,Little Women.part 2.chapter 30,novelguide
935,0.3477773528973876,6,Little Women.part 2.chapter 31,novelguide
936,0.30791990092470545,8,Little Women.part 2.chapter 32,novelguide
937,0.30640322838193224,6,Little Women.part 2.chapter 33,novelguide
938,0.2565246103091886,11,Little Women.part 2.chapter 34,novelguide
939,0.2847100009428382,11,Little Women.part 2.chapter 35,novelguide
940,0.31893206421308673,9,Little Women.part 2.chapter 36,novelguide
941,0.22323630442943657,4,Little Women.part 2.chapter 37,novelguide
942,0.26112619970107537,9,Little Women.part 2.chapter 38,novelguide
943,0.24689702866691932,7,Little Women.part 2.chapter 39,novelguide
944,0.2501468224854182,8,Little Women.part 2.chapter 40,novelguide
945,0.27163031129262494,8,Little Women.part 1.chapter 1,thebestnotes
946,0.25706743116248487,10,Little Women.part 1.chapter 2,thebestnotes
947,0.2808045342521341,9,Little Women.part 1.chapter 3,thebestnotes
948,0.2345887431746641,23,Little Women.part 1.chapter 4,thebestnotes
949,0.2458265641404045,17,Little Women.part 1.chapter 5,thebestnotes
950,0.2687031039282236,13,Little Women.part 1.chapter 6,thebestnotes
951,0.27688836564011765,9,Little Women.part 1.chapter 7,thebestnotes
952,0.33692073918813337,12,Little Women.part 1.chapter 8,thebestnotes
953,0.20781668840928946,8,Little Women.part 1.chapter 9,thebestnotes
954,0.23552929221977711,7,Little Women.part 1.chapter 10,thebestnotes
955,0.24843423828266764,6,Little Women.part 1.chapter 11,thebestnotes
956,0.26551350375271854,3,Little Women.part 1.chapter 12,thebestnotes
957,0.26154879547730153,8,Little Women.part 1.chapter 13,thebestnotes
958,0.2548689099871133,6,Little Women.part 1.chapter 14,thebestnotes
959,0.3314110247479757,5,Little Women.part 1.chapter 15,thebestnotes
960,0.20103902336895207,3,Little Women.part 1.chapter 16,thebestnotes
961,0.28310047548791983,7,Little Women.part 1.chapter 17,thebestnotes
962,0.2988663060279222,6,Little Women.part 1.chapter 18,thebestnotes
963,0.24882148463980636,5,Little Women.part 1.chapter 20,thebestnotes
964,0.284909836506745,11,Little Women.part 1.chapter 21,thebestnotes
965,0.2660715950686742,6,Little Women.part 1.chapter 22,thebestnotes
966,0.2772591020390893,10,Little Women.part 1.chapter 23,thebestnotes
967,0.30515715464772164,9,Little Women.part 2.chapter 24,thebestnotes
968,0.23861032908089264,4,Little Women.part 2.chapter 25,thebestnotes
969,0.2556222515167672,10,Little Women.part 2.chapter 26,thebestnotes
970,0.2596037806226683,8,Little Women.part 2.chapter 27,thebestnotes
971,0.269583118110039,14,Little Women.part 2.chapter 28,thebestnotes
972,0.26383114366214305,10,Little Women.part 2.chapter 29,thebestnotes
973,0.30952023095875125,12,Little Women.part 2.chapter 30,thebestnotes
974,0.30061997981428923,10,Little Women.part 2.chapter 31,thebestnotes
975,0.32256955577993973,5,Little Women.part 2.chapter 32,thebestnotes
976,0.2410650487203703,9,Little Women.part 2.chapter 33,thebestnotes
977,0.2577293806705377,11,Little Women.part 2.chapter 34,thebestnotes
978,0.26141298043954686,6,Little Women.part 2.chapter 35,thebestnotes
979,0.2796263334547678,5,Little Women.part 2.chapter 36,thebestnotes
980,0.2443815844915276,7,Little Women.part 2.chapter 37,thebestnotes
981,0.2857253568252506,9,Little Women.part 2.chapter 38,thebestnotes
982,0.25705625868676873,5,Little Women.part 2.chapter 39,thebestnotes
983,0.25207611982957046,4,Little Women.part 2.chapter 40,thebestnotes
984,0.2713274252718603,14,Little Women.part 2.chapter 41,thebestnotes
985,0.2866468912758264,8,Little Women.part 2.chapter 42,thebestnotes
986,0.2967317130253256,9,Little Women.part 2.chapter 43,thebestnotes
987,0.27994618114495756,4,Little Women.part 2.chapter 44,thebestnotes
988,0.2736191692797892,6,Little Women.part 2.chapter 45,thebestnotes
989,0.2903875505387434,9,Little Women.part 2.chapter 46,thebestnotes
990,0.3132836978415812,8,Little Women.part 2.chapter 47,thebestnotes
991,0.2857926316131933,19,Little Women.part 1.chapter 1,gradesaver
992,0.26336619236125464,10,Little Women.part 1.chapter 2,gradesaver
993,0.3165574763833021,10,Little Women.part 1.chapter 3,gradesaver
994,0.2549058170402202,16,Little Women.part 1.chapter 4,gradesaver
995,0.277870110081603,13,Little Women.part 1.chapter 5,gradesaver
996,0.3351211449153969,8,Little Women.part 1.chapter 6,gradesaver
997,0.38561053089648084,8,Little Women.part 1.chapter 7,gradesaver
998,0.35069183522383596,10,Little Women.part 1.chapter 8,gradesaver
999,0.2620343354263315,13,Little Women.part 1.chapter 9,gradesaver
1000,0.2524041785764709,7,Little Women.part 1.chapter 10,gradesaver
1001,0.24862466693346638,12,Little Women.part 1.chapter 11,gradesaver
1002,0.2805016818250409,14,Little Women.part 1.chapter 12,gradesaver
1003,0.3185065560561936,10,Little Women.part 1.chapter 13,gradesaver
1004,0.25061142753089155,11,Little Women.part 1.chapter 14,gradesaver
1005,0.23459348203718278,9,Little Women.part 1.chapter 15,gradesaver
1006,0.20122382795074883,5,Little Women.part 1.chapter 16,gradesaver
1007,0.28072484776982964,13,Little Women.part 1.chapter 17,gradesaver
1008,0.23392379045232425,11,Little Women.part 1.chapter 18,gradesaver
1009,0.3659682608357397,9,Little Women.part 1.chapter 19,gradesaver
1010,0.25835822713966394,10,Little Women.part 1.chapter 20,gradesaver
1011,0.32339306903402054,12,Little Women.part 1.chapter 21,gradesaver
1012,0.21347157029978617,6,Little Women.part 1.chapter 22,gradesaver
1013,0.2834912112195071,17,Little Women.part 1.chapter 23,gradesaver
1014,0.23456865896119314,9,Little Women.part 2.chapter 24,gradesaver
1015,0.24653828742908324,10,Little Women.part 2.chapter 25,gradesaver
1016,0.26553213348406757,9,Little Women.part 2.chapter 26,gradesaver
1017,0.26837583082001926,9,Little Women.part 2.chapter 27,gradesaver
1018,0.2794164811424337,13,Little Women.part 2.chapter 28,gradesaver
1019,0.27384708258407764,9,Little Women.part 2.chapter 29,gradesaver
1020,0.24736681903432986,15,Little Women.part 2.chapter 30,gradesaver
1021,0.2527702372867931,12,Little Women.part 2.chapter 31,gradesaver
1022,0.31671438041721817,14,Little Women.part 2.chapter 32,gradesaver
1023,0.23757924860441784,9,Little Women.part 2.chapter 33,gradesaver
1024,0.2303964279676692,16,Little Women.part 2.chapter 34,gradesaver
1025,0.251754790257831,13,Little Women.part 2.chapter 35,gradesaver
1026,0.2678731775758211,7,Little Women.part 2.chapter 36,gradesaver
1027,0.25385083130200403,11,Little Women.part 2.chapter 37,gradesaver
1028,0.26343699614570387,5,Little Women.part 2.chapter 38,gradesaver
1029,0.23472637558541282,11,Little Women.part 2.chapter 39,gradesaver
1030,0.21011794473766104,7,Little Women.part 2.chapter 40,gradesaver
1031,0.2649504294345407,14,Little Women.part 2.chapter 41,gradesaver
1032,0.2341002505743673,6,Little Women.part 2.chapter 42,gradesaver
1033,0.21750822674267445,13,Little Women.part 2.chapter 43,gradesaver
1034,0.22821416271469439,4,Little Women.part 2.chapter 44,gradesaver
1035,0.2546505496727642,5,Little Women.part 2.chapter 45,gradesaver
1036,0.25927600558901726,10,Little Women.part 2.chapter 46,gradesaver
1037,0.23146394133517764,15,Little Women.part 2.chapter 47,gradesaver
1038,0.24689222874387742,15,Little Women.part 1.chapter 1,shmoop
1039,0.23098733715883304,11,Little Women.part 1.chapter 2,shmoop
1040,0.24968710105370823,11,Little Women.part 1.chapter 3,shmoop
1041,0.25146926545518017,22,Little Women.part 1.chapter 4,shmoop
1042,0.27037083284115687,13,Little Women.part 1.chapter 5,shmoop
1043,0.26978589086087995,9,Little Women.part 1.chapter 6,shmoop
1044,0.29703352916334863,7,Little Women.part 1.chapter 7,shmoop
1045,0.2860491680059064,10,Little Women.part 1.chapter 8,shmoop
1046,0.2609314756360492,19,Little Women.part 1.chapter 9,shmoop
1047,0.24240956389373833,7,Little Women.part 1.chapter 10,shmoop
1048,0.23598553249644977,14,Little Women.part 1.chapter 11,shmoop
1049,0.2353159908001965,16,Little Women.part 1.chapter 12,shmoop
1050,0.2891007097159051,12,Little Women.part 1.chapter 13,shmoop
1051,0.2412811540185355,12,Little Women.part 1.chapter 14,shmoop
1052,0.22563384485892973,10,Little Women.part 1.chapter 15,shmoop
1053,0.20741510845876074,7,Little Women.part 1.chapter 16,shmoop
1054,0.2922615628497608,12,Little Women.part 1.chapter 17,shmoop
1055,0.2440916056127248,11,Little Women.part 1.chapter 18,shmoop
1056,0.2980240778648499,8,Little Women.part 1.chapter 19,shmoop
1057,0.2672681222268684,10,Little Women.part 1.chapter 20,shmoop
1058,0.2811878577175861,14,Little Women.part 1.chapter 21,shmoop
1059,0.2286940341112393,10,Little Women.part 1.chapter 22,shmoop
1060,0.27555389975541794,20,Little Women.part 1.chapter 23,shmoop
1061,0.2260941692609523,9,Little Women.part 2.chapter 24,shmoop
1062,0.22906215655783133,10,Little Women.part 2.chapter 25,shmoop
1063,0.23217107511399016,9,Little Women.part 2.chapter 26,shmoop
1064,0.2639599404053127,12,Little Women.part 2.chapter 27,shmoop
1065,0.21305422334909305,14,Little Women.part 2.chapter 28,shmoop
1066,0.23622623939812082,8,Little Women.part 2.chapter 29,shmoop
1067,0.28324447315252277,17,Little Women.part 2.chapter 30,shmoop
1068,0.2240201633069006,17,Little Women.part 2.chapter 31,shmoop
1069,0.2573948676903138,14,Little Women.part 2.chapter 32,shmoop
1070,0.21158167450791887,10,Little Women.part 2.chapter 33,shmoop
1071,0.25869340903339966,18,Little Women.part 2.chapter 34,shmoop
1072,0.2633416865803586,12,Little Women.part 2.chapter 35,shmoop
1073,0.26530148664849057,7,Little Women.part 2.chapter 36,shmoop
1074,0.22300356611314337,12,Little Women.part 2.chapter 37,shmoop
1075,0.2592562227926868,11,Little Women.part 2.chapter 38,shmoop
1076,0.24289741142535146,14,Little Women.part 2.chapter 39,shmoop
1077,0.2446469167387247,9,Little Women.part 2.chapter 40,shmoop
1078,0.2620053771373475,19,Little Women.part 2.chapter 41,shmoop
1079,0.2406632128305032,8,Little Women.part 2.chapter 42,shmoop
1080,0.2287178909919083,13,Little Women.part 2.chapter 43,shmoop
1081,0.20920005546436082,3,Little Women.part 2.chapter 44,shmoop
1082,0.212208888784947,7,Little Women.part 2.chapter 45,shmoop
1083,0.2605464473051544,16,Little Women.part 2.chapter 46,shmoop
1084,0.2370502860531963,15,Little Women.part 2.chapter 47,shmoop
1085,0.21491709299320463,12,Babbitt.chapter 3,shmoop
1086,0.2358505554148372,11,Babbitt.chapter 4,shmoop
1087,0.23232295807561845,12,Babbitt.chapter 5,shmoop
1088,0.24153599989465988,8,Babbitt.chapter 10,shmoop
1089,0.22656531938549554,6,Babbitt.chapter 13,shmoop
1090,0.2956177036636537,16,Babbitt.chapter 15,shmoop
1091,0.24429967753806645,11,Babbitt.chapter 18,shmoop
1092,0.22726454740523078,3,Babbitt.chapter 21,shmoop
1093,0.29019961441733094,11,Babbitt.chapter 24,shmoop
1094,0.25473415709181046,14,Babbitt.chapter 29,shmoop
1095,0.2619163877522844,14,Babbitt.chapter 32,shmoop
1096,0.2424890109736213,12,Babbitt.chapter 5,cliffnotes
1097,0.23766775118953162,20,Babbitt.chapters 6-7,cliffnotes
1098,0.2510163148093528,5,Babbitt.chapter 10,cliffnotes
1099,0.27438170392749717,15,Babbitt.chapter 15,cliffnotes
1100,0.24551321767534,9,Babbitt.chapter 18,cliffnotes
1101,0.28037241201581803,3,Babbitt.chapter 21,cliffnotes
1102,0.34353061823539804,10,Babbitt.chapter 24,cliffnotes
1103,0.27513810427922236,14,Babbitt.chapter 29,cliffnotes
1104,0.26986449716202876,15,Babbitt.chapter 32,cliffnotes
1105,0.2502277341322592,17,Babbitt.chapters 1-2,sparknotes
1106,0.3015893272662923,11,Babbitt.chapter 3,sparknotes
1107,0.2268083723763994,11,Babbitt.chapter 4,sparknotes
1108,0.2625567082033431,9,Babbitt.chapter 5,sparknotes
1109,0.27470454592383614,25,Babbitt.chapters 6-7,sparknotes
1110,0.27339369684149173,7,Babbitt.chapter 13,sparknotes
1111,0.22406901853472372,15,Babbitt.chapters 1-2,novelguide
1112,0.257272791856714,22,Sons and Lovers.part 1.chapter 1,shmoop
1113,0.26587660910173183,19,Sons and Lovers.part 1.chapter 2,shmoop
1114,0.28553092528063123,19,Sons and Lovers.part 1.chapter 3,shmoop
1115,0.261872964053721,23,Sons and Lovers.part 1.chapter 4,shmoop
1116,0.26969274938102333,26,Sons and Lovers.part 1.chapter 5,shmoop
1117,0.2828146079132487,17,Sons and Lovers.part 1.chapter 6,shmoop
1118,0.2879334752140833,24,Sons and Lovers.part 2.chapter 7,shmoop
1119,0.29895134791493083,21,Sons and Lovers.part 2.chapter 8,shmoop
1120,0.305229335619832,25,Sons and Lovers.part 2.chapter 9,shmoop
1121,0.27360029471322567,19,Sons and Lovers.part 2.chapter 10,shmoop
1122,0.3293863722922112,22,Sons and Lovers.part 2.chapter 11,shmoop
1123,0.30733638679668096,30,Sons and Lovers.part 2.chapter 12,shmoop
1124,0.3265395413004805,25,Sons and Lovers.part 2.chapter 13,shmoop
1125,0.2980301114118261,19,Sons and Lovers.part 2.chapter 14,shmoop
1126,0.27368335364233665,14,Sons and Lovers.part 2.chapter 15,shmoop
1127,0.25213235744428397,20,Sons and Lovers.part 1.chapter 1,sparknotes
1128,0.27554544053948404,14,Sons and Lovers.part 1.chapter 2,sparknotes
1129,0.3264042974932261,16,Sons and Lovers.part 1.chapter 3,sparknotes
1130,0.26621270074584946,21,Sons and Lovers.part 1.chapter 4,sparknotes
1131,0.31989964703155566,23,Sons and Lovers.part 1.chapter 5,sparknotes
1132,0.324884225472352,14,Sons and Lovers.part 1.chapter 6,sparknotes
1133,0.295526388846184,15,Sons and Lovers.part 2.chapter 7,sparknotes
1134,0.3266765289956922,16,Sons and Lovers.part 2.chapter 8,sparknotes
1135,0.28095605388934775,21,Sons and Lovers.part 2.chapter 9,sparknotes
1136,0.3016084259346231,17,Sons and Lovers.part 2.chapter 10,sparknotes
1137,0.31990989624423694,16,Sons and Lovers.part 2.chapter 11,sparknotes
1138,0.3047049905652387,21,Sons and Lovers.part 2.chapter 12,sparknotes
1139,0.3506555865516443,17,Sons and Lovers.part 2.chapter 13,sparknotes
1140,0.33537500577982265,13,Sons and Lovers.part 2.chapter 14,sparknotes
1141,0.3528304073315208,9,Sons and Lovers.part 2.chapter 15,sparknotes
1142,0.21934412391915364,3,A Tale of Two Cities.book 1.chapter 1,gradesaver
1143,0.29360330553559283,7,A Tale of Two Cities.book 1.chapter 2,gradesaver
1144,0.2768784978201903,3,A Tale of Two Cities.book 1.chapter 3,gradesaver
1145,0.24940418123841485,4,A Tale of Two Cities.book 1.chapter 4,gradesaver
1146,0.24362507009477624,9,A Tale of Two Cities.book 1.chapter 5,gradesaver
1147,0.28058488094138345,7,A Tale of Two Cities.book 1.chapter 6,gradesaver
1148,0.2402929327085022,6,A Tale of Two Cities.book 2.chapter 1,gradesaver
1149,0.25809334716095633,5,A Tale of Two Cities.book 2.chapter 2,gradesaver
1150,0.27136686226891804,12,A Tale of Two Cities.book 2.chapter 3,gradesaver
1151,0.27727739537137835,5,A Tale of Two Cities.book 2.chapter 4,gradesaver
1152,0.2400824826812502,3,A Tale of Two Cities.book 2.chapter 5,gradesaver
1153,0.2812521717934266,8,A Tale of Two Cities.book 2.chapter 6,gradesaver
1154,0.23656461328894599,8,A Tale of Two Cities.book 2.chapter 7,gradesaver
1155,0.2983636965374118,6,A Tale of Two Cities.book 2.chapter 8,gradesaver
1156,0.24753644261336918,8,A Tale of Two Cities.book 2.chapter 9,gradesaver
1157,0.29870587585517666,7,A Tale of Two Cities.book 2.chapter 10,gradesaver
1158,0.2750942343096542,4,A Tale of Two Cities.book 2.chapter 11,gradesaver
1159,0.26666736681127823,7,A Tale of Two Cities.book 2.chapter 12,gradesaver
1160,0.26292011691705053,5,A Tale of Two Cities.book 2.chapter 13,gradesaver
1161,0.3263455931260774,7,A Tale of Two Cities.book 2.chapter 14,gradesaver
1162,0.27301401859060326,8,A Tale of Two Cities.book 2.chapter 15,gradesaver
1163,0.27727191473922835,8,A Tale of Two Cities.book 2.chapter 16,gradesaver
1164,0.24782032264506715,6,A Tale of Two Cities.book 2.chapter 17,gradesaver
1165,0.2609631573669675,4,A Tale of Two Cities.book 2.chapter 18,gradesaver
1166,0.2840269102714344,3,A Tale of Two Cities.book 2.chapter 19,gradesaver
1167,0.2946934187759991,4,A Tale of Two Cities.book 2.chapter 20,gradesaver
1168,0.2902837014671951,11,A Tale of Two Cities.book 2.chapter 21,gradesaver
1169,0.31527070266584983,5,A Tale of Two Cities.book 2.chapter 22,gradesaver
1170,0.20977996122886533,10,A Tale of Two Cities.book 2.chapter 23,gradesaver
1171,0.2653211580999405,10,A Tale of Two Cities.book 2.chapter 24,gradesaver
1172,0.2918761082003388,6,A Tale of Two Cities.book 3.chapter 1,gradesaver
1173,0.29986382081428686,6,A Tale of Two Cities.book 3.chapter 2,gradesaver
1174,0.30731793093034304,8,A Tale of Two Cities.book 3.chapter 3,gradesaver
1175,0.24367072077974444,8,A Tale of Two Cities.book 3.chapter 4,gradesaver
1176,0.25441961696766596,8,A Tale of Two Cities.book 3.chapter 5,gradesaver
1177,0.235214182458969,6,A Tale of Two Cities.book 3.chapter 6,gradesaver
1178,0.21838235804259937,3,A Tale of Two Cities.book 3.chapter 7,gradesaver
1179,0.17655697168321194,8,A Tale of Two Cities.book 1.chapter 1,shmoop
1180,0.24779885514743086,7,A Tale of Two Cities.book 1.chapter 2,shmoop
1181,0.1928758785103602,3,A Tale of Two Cities.book 1.chapter 3,shmoop
1182,0.24217898606294863,9,A Tale of Two Cities.book 1.chapter 4,shmoop
1183,0.2272127155408262,24,A Tale of Two Cities.book 1.chapter 5,shmoop
1184,0.2558839589251209,17,A Tale of Two Cities.book 1.chapter 6,shmoop
1185,0.23201624563918954,10,A Tale of Two Cities.book 2.chapter 1,shmoop
1186,0.21915698901189432,15,A Tale of Two Cities.book 2.chapter 2,shmoop
1187,0.21090688172676111,28,A Tale of Two Cities.book 2.chapter 3,shmoop
1188,0.20229492009933636,12,A Tale of Two Cities.book 2.chapter 4,shmoop
1189,0.21415427637174214,16,A Tale of Two Cities.book 2.chapter 5,shmoop
1190,0.23080959477727592,17,A Tale of Two Cities.book 2.chapter 6,shmoop
1191,0.23272392831727703,26,A Tale of Two Cities.book 2.chapter 7,shmoop
1192,0.23571659985325677,9,A Tale of Two Cities.book 2.chapter 8,shmoop
1193,0.2573997449297855,14,A Tale of Two Cities.book 2.chapter 9,shmoop
1194,0.24729764539625204,13,A Tale of Two Cities.book 2.chapter 10,shmoop
1195,0.23761355891464764,7,A Tale of Two Cities.book 2.chapter 11,shmoop
1196,0.27592485520835447,10,A Tale of Two Cities.book 2.chapter 12,shmoop
1197,0.2262724205098033,7,A Tale of Two Cities.book 2.chapter 13,shmoop
1198,0.2408542920836101,17,A Tale of Two Cities.book 2.chapter 14,shmoop
1199,0.2468261050323869,17,A Tale of Two Cities.book 2.chapter 15,shmoop
1200,0.25462397907690903,26,A Tale of Two Cities.book 2.chapter 16,shmoop
1201,0.24392483892908387,10,A Tale of Two Cities.book 2.chapter 17,shmoop
1202,0.27761811645778534,13,A Tale of Two Cities.book 2.chapter 18,shmoop
1203,0.24008132195146856,9,A Tale of Two Cities.book 2.chapter 19,shmoop
