,rouge-1n,number of Unique sentences,chapter-title,source
4123,0.21845221583101093,1,Othello-act-3-scene-2,pinkmonkey
4124,0.29667469841277916,13,Othello-act-3-scene-3,pinkmonkey
4125,0.2982775941600375,5,Othello-act-3-scene-4,pinkmonkey
4126,0.2795379290873208,5,Othello-act-4-scene-1,pinkmonkey
4127,0.24134622678736903,5,Othello-act-4-scene-2,pinkmonkey
4128,0.2626850910621778,4,Othello-act-4-scene-3,pinkmonkey
4129,0.27992122806022757,6,Othello-act-5-scene-1,pinkmonkey
4130,0.24794407734664886,11,Othello-act-5-scene-2,pinkmonkey
4131,0.28655466201400365,3,Othello-act-1-scene-1,bookwolf
4132,0.2546640784778561,3,Othello-act-1-scene-2,bookwolf
4133,0.272472654341827,7,Othello-act-1-scene-3,bookwolf
4134,0.2639347612853761,3,Othello-act-2-scene-1,bookwolf
4135,0.23649755441212578,2,Othello-act-2-scene-2,bookwolf
4136,0.28563295025136526,11,Othello-act-2-scene-3,bookwolf
4137,0.3105177485831871,4,Othello-act-3-scene-1,bookwolf
4138,0.19352334535239482,1,Othello-act-3-scene-2,bookwolf
4139,0.30296691591329916,13,Othello-act-3-scene-3,bookwolf
4140,0.3034192697127002,5,Othello-act-3-scene-4,bookwolf
4141,0.2827491894757806,6,Othello-act-4-scene-1,bookwolf
4142,0.29124092915876015,4,Othello-act-4-scene-2,bookwolf
4143,0.2230944230596122,4,Othello-act-4-scene-3,bookwolf
4144,0.2922655285744131,4,Othello-act-5-scene-1,bookwolf
4145,0.290078134520728,11,Othello-act-5-scene-2,bookwolf
4146,0.27860513378178225,4,Othello-act-1-scene-1,novelguide
4147,0.3024709665819563,3,Othello-act-1-scene-2,novelguide
4148,0.2613441536896537,7,Othello-act-1-scene-3,novelguide
4149,0.2501853770290171,5,Othello-act-2-scene-1,novelguide
4150,0.1636852652430336,1,Othello-act-2-scene-2,novelguide
4151,0.28812318885115185,4,Othello-act-3-scene-1,novelguide
4152,0.011428570860408192,1,Othello-act-3-scene-2,novelguide
4153,0.3278409155230536,12,Othello-act-3-scene-3,novelguide
4154,0.2924425678670972,5,Othello-act-3-scene-4,novelguide
4155,0.29804292237362273,6,Othello-act-4-scene-1,novelguide
4156,0.32704205108819545,3,Othello-act-4-scene-2,novelguide
4157,0.25360969065929934,3,Othello-act-4-scene-3,novelguide
4158,0.35699906802375125,5,Othello-act-5-scene-1,novelguide
4159,0.28134811287098244,11,Othello-act-5-scene-2,novelguide
4160,0.27844997118567627,13,A-Room-With-a-View-part-1-chapter-1,gradesaver
4161,0.2984767952887313,23,A-Room-With-a-View-part-1-chapter-2,gradesaver
4162,0.27678992876652353,14,A-Room-With-a-View-part-1-chapter-3,gradesaver
4163,0.23153018133087566,11,A-Room-With-a-View-part-1-chapter-4,gradesaver
4164,0.23806425192600086,15,A-Room-With-a-View-part-2-chapter-8,gradesaver
4165,0.3271906419363579,18,A-Room-With-a-View-part-2-chapter-9,gradesaver
4166,0.2871730224177366,9,A-Room-With-a-View-part-2-chapter-10,gradesaver
4167,0.23620860483455658,6,A-Room-With-a-View-part-2-chapter-11,gradesaver
4168,0.26677385372695644,8,A-Room-With-a-View-part-2-chapter-12,gradesaver
4169,0.2681778154133424,12,A-Room-With-a-View-part-2-chapter-13,gradesaver
4170,0.23152286239503983,7,A-Room-With-a-View-part-2-chapter-14,gradesaver
4171,0.27226003632012674,18,A-Room-With-a-View-part-2-chapter-15,gradesaver
4172,0.2858840608505052,13,A-Room-With-a-View-part-2-chapter-16,gradesaver
4173,0.3273676098818929,8,A-Room-With-a-View-part-2-chapter-17,gradesaver
4174,0.3028130483082092,16,A-Room-With-a-View-part-2-chapter-18,gradesaver
4175,0.28665453324982904,29,A-Room-With-a-View-part-2-chapter-19,gradesaver
4176,0.2533558338336869,12,A-Room-With-a-View-part-2-chapter-20,gradesaver
4177,0.3289100523177542,14,A-Room-With-a-View-part-1-chapter-1,novelguide
4178,0.32247072925920467,20,A-Room-With-a-View-part-1-chapter-2,novelguide
4179,0.29237323527803427,12,A-Room-With-a-View-part-1-chapter-3,novelguide
4180,0.2425651384798258,11,A-Room-With-a-View-part-1-chapter-4,novelguide
4181,0.2792330006098891,12,A-Room-With-a-View-part-2-chapter-8,novelguide
4182,0.30847105328482205,20,A-Room-With-a-View-part-2-chapter-9,novelguide
4183,0.33784430067882526,8,A-Room-With-a-View-part-2-chapter-10,novelguide
4184,0.2995892068858224,6,A-Room-With-a-View-part-2-chapter-11,novelguide
4185,0.29815077430073494,9,A-Room-With-a-View-part-2-chapter-12,novelguide
4186,0.30462091658294915,10,A-Room-With-a-View-part-2-chapter-13,novelguide
4187,0.2706668626660308,7,A-Room-With-a-View-part-2-chapter-14,novelguide
4188,0.29549587729235144,19,A-Room-With-a-View-part-2-chapter-15,novelguide
4189,0.3257372024324416,15,A-Room-With-a-View-part-2-chapter-16,novelguide
4190,0.277983270108391,11,A-Room-With-a-View-part-2-chapter-17,novelguide
4191,0.29350327776319,17,A-Room-With-a-View-part-2-chapter-18,novelguide
4192,0.3266855066472937,28,A-Room-With-a-View-part-2-chapter-19,novelguide
4193,0.26484512873457056,14,A-Room-With-a-View-part-2-chapter-20,novelguide
4194,0.23853593308538704,22,Coriolanus-act-1-scene-1,shmoop
4195,0.21354460067666692,3,Coriolanus-act-1-scene-2,shmoop
4196,0.18932497139194557,11,Coriolanus-act-1-scene-3,shmoop
4197,0.2263814305942613,7,Coriolanus-act-1-scene-4,shmoop
4198,0.2493117401548769,2,Coriolanus-act-1-scene-5,shmoop
4199,0.20552554686480168,5,Coriolanus-act-1-scene-6,shmoop
4200,0.2412440142282976,1,Coriolanus-act-1-scene-7,shmoop
4201,0.21792108184593667,2,Coriolanus-act-1-scene-8,shmoop
4202,0.20577709750348439,6,Coriolanus-act-1-scene-9,shmoop
4203,0.1897625851726805,1,Coriolanus-act-1-scene-10,shmoop
4204,0.2604757364849109,12,Coriolanus-act-2-scene-1,shmoop
4205,0.20878154731370932,6,Coriolanus-act-2-scene-2,shmoop
4206,0.2350223462345451,11,Coriolanus-act-2-scene-3,shmoop
4207,0.22026630247699805,12,Coriolanus-act-3-scene-1,shmoop
4208,0.21486204215134652,6,Coriolanus-act-3-scene-2,shmoop
4209,0.20981057889552016,5,Coriolanus-act-3-scene-3,shmoop
4210,0.24567160835555119,2,Coriolanus-act-4-scene-1,shmoop
4211,0.17594065822569416,2,Coriolanus-act-4-scene-2,shmoop
4212,0.24475811661831,4,Coriolanus-act-4-scene-3,shmoop
