,bleu,number of Unique sentences,chapter-title,source
2740,0.3969172607649863,14,The Turn of the Screw.chapter xxiv,sparknotes
2741,0.3379346716386124,6,Candide.chapter 1,shmoop
2742,0.2548398554612371,5,Candide.chapter 2,shmoop
2743,0.2480885635436133,8,Candide.chapter 3,shmoop
2744,0.2991063348911865,6,Candide.chapter 4,shmoop
2745,0.2626011502642191,4,Candide.chapter 5,shmoop
2746,0.2467747069085504,4,Candide.chapter 6,shmoop
2747,0.2106783806512013,4,Candide.chapter 7,shmoop
2748,0.2872930980847169,4,Candide.chapter 8,shmoop
2749,0.21698669618778016,5,Candide.chapter 9,shmoop
2750,0.2266094615010394,4,Candide.chapter 10,shmoop
2751,0.2255928916759647,11,Candide.chapter 11,shmoop
2752,0.2604707988841057,6,Candide.chapter 12,shmoop
2753,0.26199832906300097,4,Candide.chapter 13,shmoop
2754,0.290653320951587,5,Candide.chapter 14,shmoop
2755,0.2824001734136959,8,Candide.chapter 15,shmoop
2756,0.27087803932751087,11,Candide.chapter 16,shmoop
2757,0.2706573194345742,8,Candide.chapter 17,shmoop
2758,0.28095681229403585,5,Candide.chapter 18,shmoop
2759,0.32555704139280667,9,Candide.chapter 19,shmoop
2760,0.2727794772811425,6,Candide.chapter 20,shmoop
2761,0.35927977506597375,5,Candide.chapter 21,shmoop
2762,0.31282328477723864,13,Candide.chapter 22,shmoop
2763,0.3034125693342425,2,Candide.chapter 23,shmoop
2764,0.290758736264406,8,Candide.chapter 24,shmoop
2765,0.23931446366016595,3,Candide.chapter 25,shmoop
2766,0.24060631770190594,3,Candide.chapter 26,shmoop
2767,0.28042950440859676,4,Candide.chapter 27,shmoop
2768,0.2580952696073457,3,Candide.chapter 28,shmoop
2769,0.3018233016884971,3,Candide.chapter 29,shmoop
2770,0.2729791508839912,13,Candide.chapter 30,shmoop
2771,0.3545023128027751,7,Candide.chapter 1,sparknotes
2772,0.3111685099013546,5,Candide.chapter 2,sparknotes
2773,0.2665185864154666,6,Candide.chapter 3,sparknotes
2774,0.32264108109521433,8,Candide.chapter 4,sparknotes
2775,0.28091829201218865,3,Candide.chapter 5,sparknotes
2776,0.28110771526436584,4,Candide.chapter 6,sparknotes
2777,0.3317595106707485,2,Candide.chapter 7,sparknotes
2778,0.3462892620299921,4,Candide.chapter 8,sparknotes
2779,0.26045634803870404,5,Candide.chapter 9,sparknotes
2780,0.2374707802904611,5,Candide.chapter 10,sparknotes
2781,0.2549745240062984,8,Candide.chapter 11,sparknotes
2782,0.27497922453637946,7,Candide.chapter 12,sparknotes
2783,0.27225035344245613,5,Candide.chapter 13,sparknotes
2784,0.2703081048517646,6,Candide.chapter 14,sparknotes
2785,0.2869702614973693,9,Candide.chapter 15,sparknotes
2786,0.3315349992470944,6,Candide.chapter 16,sparknotes
2787,0.31213816946856887,9,Candide.chapter 17,sparknotes
2788,0.26497155610807,7,Candide.chapter 18,sparknotes
2789,0.34030885087358687,6,Candide.chapter 19,sparknotes
2790,0.2614654610622352,5,Candide.chapter 20,sparknotes
2791,0.32273354002423993,5,Candide.chapter 21,sparknotes
2792,0.34344551255595035,12,Candide.chapter 22,sparknotes
2793,0.2938350073049336,3,Candide.chapter 23,sparknotes
2794,0.292715308868506,8,Candide.chapter 24,sparknotes
2795,0.2024268849090147,3,Candide.chapter 25,sparknotes
2796,0.26734590721610924,3,Candide.chapter 26,sparknotes
2797,0.2763741859596684,5,Candide.chapter 27,sparknotes
2798,0.24075832915201195,3,Candide.chapter 28,sparknotes
2799,0.3202622291319547,3,Candide.chapter 29,sparknotes
2800,0.28856414216855575,14,Candide.chapter 30,sparknotes
2801,0.3054128930045661,4,Candide.chapter 1,novelguide
2802,0.2768705055831916,4,Candide.chapter 2,novelguide
2803,0.23967544390082896,5,Candide.chapter 3,novelguide
2804,0.2612921172628085,8,Candide.chapter 4,novelguide
2805,0.3013462803070298,3,Candide.chapter 5,novelguide
2806,0.20819165105536797,3,Candide.chapter 6,novelguide
2807,0.24585433962917808,2,Candide.chapter 7,novelguide
2808,0.3065096837210506,4,Candide.chapter 8,novelguide
2809,0.20716680265579623,5,Candide.chapter 9,novelguide
2810,0.25881286500538603,3,Candide.chapter 10,novelguide
2811,0.24099537233170953,7,Candide.chapter 11,novelguide
2812,0.27983543480421325,6,Candide.chapter 12,novelguide
2813,0.2898254306348136,5,Candide.chapter 13,novelguide
2814,0.27400158054249857,5,Candide.chapter 14,novelguide
2815,0.24627487886730637,3,Candide.chapter 25,novelguide
2816,0.26321888430768603,3,Candide.chapter 26,novelguide
2817,0.24655461013892105,2,Candide.chapter 27,novelguide
2818,0.24278701212667697,4,Candide.chapter 28,novelguide
2819,0.31241673781913354,18,Paradise Lost.book 1,gradesaver
2820,0.31301748829541803,28,Paradise Lost.book 2,gradesaver
2821,0.32148453720456494,16,Paradise Lost.book 3,gradesaver
2822,0.34298434393835164,22,Paradise Lost.book 4,gradesaver
2823,0.3526645044385937,17,Paradise Lost.book 5,gradesaver
2824,0.32650231241201305,20,Paradise Lost.book 6,gradesaver
2825,0.32106060606060605,3,Paradise Lost.book 7,gradesaver
2826,0.31425713689797025,11,Paradise Lost.book 8,gradesaver
2827,0.32702823898501365,18,Paradise Lost.book 9,gradesaver
2828,0.3537996276284875,27,Paradise Lost.book 10,gradesaver
2829,0.26699214220827766,26,Paradise Lost.book 1,shmoop
2830,0.2602554594497542,36,Paradise Lost.book 2,shmoop
2831,0.2617582056633093,19,Paradise Lost.book 3,shmoop
2832,0.2638788855831267,29,Paradise Lost.book 4,shmoop
2833,0.2757040048042008,20,Paradise Lost.book 5,shmoop
2834,0.26096943681482027,22,Paradise Lost.book 6,shmoop
2835,0.23920589419552782,4,Paradise Lost.book 7,shmoop
2836,0.2642514112093776,14,Paradise Lost.book 8,shmoop
2837,0.26394471475446507,25,Paradise Lost.book 9,shmoop
2838,0.2955263183958465,25,Paradise Lost.book 10,shmoop
2839,0.1985474653515936,8,Paradise Lost.book i,cliffnotes
2840,0.29492768880926445,8,Paradise Lost.book ii,cliffnotes
2841,0.31318808584587,11,Paradise Lost.book iii,cliffnotes
2842,0.31578133592849233,22,Paradise Lost.book iv,cliffnotes
2843,0.335870167785462,14,Paradise Lost.book v,cliffnotes
2844,0.3393212191567818,9,Paradise Lost.book vi,cliffnotes
2845,0.35774402336475003,5,Paradise Lost.book vii,cliffnotes
2846,0.37616455305991603,18,Paradise Lost.book viii,cliffnotes
2847,0.28624240534061046,19,Paradise Lost.book ix,cliffnotes
2848,0.34884694769207786,36,Paradise Lost.book x,cliffnotes
2849,0.2417390881246116,4,Paradise Lost.book i,sparknotes
2850,0.256910165169914,11,Paradise Lost.book ii,sparknotes
2851,0.28592357132469964,12,Paradise Lost.book iii,sparknotes
2852,0.31619544754519563,24,Paradise Lost.book iv,sparknotes
2853,0.3235223962263631,17,Paradise Lost.book v,sparknotes
2854,0.3017986037558181,11,Paradise Lost.book vi,sparknotes
2855,0.31326954516568967,7,Paradise Lost.book vii,sparknotes
2856,0.3745428548017958,16,Paradise Lost.book viii,sparknotes
2857,0.34101026966033654,16,Paradise Lost.book ix,sparknotes
2858,0.35227302956757034,30,Paradise Lost.book x,sparknotes
2859,0.27885660664831974,4,Northanger Abbey.chapter i,gradesaver
2860,0.27352407954069763,4,Northanger Abbey.chapter ii,gradesaver
2861,0.3024423432875046,6,Northanger Abbey.chapter iii,gradesaver
2862,0.3013527174549314,5,Northanger Abbey.chapter iv,gradesaver
2863,0.24911298947924948,8,Northanger Abbey.chapter v,gradesaver
2864,0.2628871345775814,5,Northanger Abbey.chapter vi,gradesaver
2865,0.28227631450846846,8,Northanger Abbey.chapter vii,gradesaver
2866,0.2731020484132707,7,Northanger Abbey.chapter ix,gradesaver
2867,0.3103278755284445,11,Northanger Abbey.chapter x,gradesaver
2868,0.3288295151252906,9,Northanger Abbey.chapter xi,gradesaver
2869,0.3478248168314326,6,Northanger Abbey.chapter xii,gradesaver
2870,0.3186100647121659,7,Northanger Abbey.chapter xiii,gradesaver
2871,0.3391436971727512,9,Northanger Abbey.chapter xiv,gradesaver
2872,0.2953930730553162,5,Northanger Abbey.chapter xv,gradesaver
2873,0.2705521450636348,6,Northanger Abbey.chapter viii,gradesaver
2874,0.31482031176089453,3,Northanger Abbey.chapter xvi,gradesaver
2875,0.24299773448133946,4,Northanger Abbey.chapter i,sparknotes
2876,0.2777459224151062,6,Northanger Abbey.chapter ii,sparknotes
2877,0.27088425079575734,6,Northanger Abbey.chapter iii,sparknotes
2878,0.3110250761096087,5,Northanger Abbey.chapter iv,sparknotes
2879,0.2739005088146549,8,Northanger Abbey.chapter v,sparknotes
2880,0.24409937583584057,5,Northanger Abbey.chapter vi,sparknotes
2881,0.3097371105410569,8,Northanger Abbey.chapter vii,sparknotes
2882,0.2481204889668686,5,Northanger Abbey.chapter viii,sparknotes
2883,0.285563514854423,7,Northanger Abbey.chapter ix,sparknotes
2884,0.33084340415160823,10,Northanger Abbey.chapter x,sparknotes
2885,0.3418665603114654,8,Northanger Abbey.chapter xi,sparknotes
2886,0.33817413628282794,7,Northanger Abbey.chapter xii,sparknotes
2887,0.3066727188785998,7,Northanger Abbey.chapter xiii,sparknotes
2888,0.32863404050330297,9,Northanger Abbey.chapter xiv,sparknotes
2889,0.298511210948731,6,Northanger Abbey.chapter xv,sparknotes
2890,0.2659695514106413,3,Northanger Abbey.chapter xvi,sparknotes
2891,0.21237618006229717,4,My Antonia.book 1.chapters 1-4,cliffnotes
2892,0.3467180725109873,19,My Antonia.book 1.chapters 5-8,cliffnotes
2893,0.3300199711732937,21,My Antonia.book 1.chapters 9-12,cliffnotes
2894,0.3427179014955468,6,My Antonia.book i.chapter xiii,cliffnotes
2895,0.3079098567543139,6,My Antonia.book i.chapter xix,cliffnotes
2896,0.27811885247555596,28,My Antonia.book 3.chapters 1-4,cliffnotes
2897,0.33906111078920537,18,My Antonia.book 4.chapters 1-4,cliffnotes
2898,0.28898155636963485,13,My Antonia.book 5.chapters 1-3,cliffnotes
2899,0.28982648111141784,8,My Antonia.book i.chapter xiii,gradesaver
2900,0.3121438449278009,4,My Antonia.book i.chapter xix,gradesaver
2901,0.245237581976235,4,My Antonia.book 1.chapters 1-4,novelguide
2902,0.292683444856533,19,My Antonia.book 1.chapters 5-8,novelguide
2903,0.28671491868319515,19,My Antonia.book 1.chapters 9-12,novelguide
2904,0.30601152022487327,26,My Antonia.book 3.chapters 1-4,novelguide
2905,0.3165412112400258,18,My Antonia.book 4.chapters 1-4,novelguide
2906,0.30296926706476845,11,My Antonia.book 5.chapters 1-3,novelguide
2907,0.277819575520706,12,Hamlet.act i.scene i,shmoop
2908,0.2548650930995943,25,Hamlet.act i.scene ii,shmoop
2909,0.32511584485273126,10,Hamlet.act i.scene iii,shmoop
2910,0.2827423897822122,8,Hamlet.act i.scene iv,shmoop
2911,0.28579738940365246,30,Hamlet.act ii.scene ii,shmoop
2912,0.26318926293501294,23,Hamlet.act iii.scene i,shmoop
2913,0.24743117103982337,20,Hamlet.act iii.scene ii,shmoop
2914,0.2869588219147045,11,Hamlet.act iii.scene iii,shmoop
2915,0.29812881240200023,18,Hamlet.act iii.scene iv,shmoop
2916,0.29552110315147206,3,Hamlet.act iv.scene i,shmoop
2917,0.2863431365738548,6,Hamlet.act iv.scene ii,shmoop
2918,0.26625909655248275,5,Hamlet.act iv.scene iii,shmoop
2919,0.20586087821660504,5,Hamlet.act iv.scene iv,shmoop
2920,0.24767317042379294,12,Hamlet.act iv.scene v,shmoop
2921,0.36937862211693623,3,Hamlet.act iv.scene vi,shmoop
2922,0.2529890555476798,14,Hamlet.act iv.scene vii,shmoop
2923,0.300088292470608,20,Hamlet.act v.scene i,shmoop
2924,0.28891577974453386,25,Hamlet.act v.scene ii,shmoop
2925,0.30535776836130524,7,Hamlet.act 1.scene 1,cliffnotes
2926,0.326161525863195,9,Hamlet.act 1.scene 2,cliffnotes
2927,0.34461732682405655,5,Hamlet.act 1.scene 3,cliffnotes
2928,0.2596473725964732,2,Hamlet.act 1.scene 4,cliffnotes
2929,0.33273137437877115,7,Hamlet.act 1.scene 5,cliffnotes
2930,0.3478911687473801,3,Hamlet.act 2.scene 1,cliffnotes
2931,0.3301991124006445,17,Hamlet.act 2.scene 2,cliffnotes
2932,0.3478320969630375,9,Hamlet.act 3.scene 1,cliffnotes
2933,0.2768340609249725,11,Hamlet.act 3.scene 2,cliffnotes
2934,0.3026234609836854,7,Hamlet.act 3.scene 3,cliffnotes
2935,0.2575762910391165,9,Hamlet.act 3.scene 4,cliffnotes
2936,0.293338722672078,2,Hamlet.act 4.scene 1,cliffnotes
2937,0.27757152032581384,1,Hamlet.act 4.scene 2,cliffnotes
2938,0.25008571915085626,3,Hamlet.act 4.scene 3,cliffnotes
2939,0.24011183266198732,3,Hamlet.act 4.scene 4,cliffnotes
2940,0.31891479527225675,7,Hamlet.act 4.scene 5,cliffnotes
2941,0.31598423562285816,2,Hamlet.act 4.scene 6,cliffnotes
2942,0.28738605811508294,5,Hamlet.act 4.scene 7,cliffnotes
2943,0.2853151517558604,9,Hamlet.act 5.scene 1,cliffnotes
2944,0.3577474056327883,15,Hamlet.act 5.scene 2,cliffnotes
2945,0.32166756037557065,12,Hamlet.act i.scene i,sparknotes
2946,0.323298985366541,15,Hamlet.act i.scene ii,sparknotes
2947,0.3169686665326765,10,Hamlet.act i.scene iii,sparknotes
2948,0.3491904649773076,7,Hamlet.act i.scene iv,sparknotes
2949,0.3292957348036489,24,Hamlet.act ii.scene ii,sparknotes
2950,0.3192641565650606,18,Hamlet.act iii.scene i,sparknotes
2951,0.312070457799153,15,Hamlet.act iii.scene ii,sparknotes
2952,0.3189717172760655,12,Hamlet.act iii.scene iii,sparknotes
2953,0.30447288270230644,17,Hamlet.act iii.scene iv,sparknotes
2954,0.2597380500787993,3,Hamlet.act iv.scene i,sparknotes
2955,0.2870817612436186,6,Hamlet.act iv.scene ii,sparknotes
2956,0.3031257213188672,5,Hamlet.act iv.scene iii,sparknotes
2957,0.25648384497250887,5,Hamlet.act iv.scene iv,sparknotes
2958,0.2498999237917965,11,Hamlet.act iv.scene v,sparknotes
2959,0.3212311829533295,2,Hamlet.act iv.scene vi,sparknotes
2960,0.3215976288780959,15,Hamlet.act iv.scene vii,sparknotes
2961,0.2900511946264199,19,Hamlet.act v.scene i,sparknotes
2962,0.3213640480204851,25,Hamlet.act v.scene ii,sparknotes
2963,0.3558782193650878,7,Hamlet.act 1.scene 1,bookwolf
2964,0.3618448364189182,8,Hamlet.act 1.scene 2,bookwolf
2965,0.3962697260676929,5,Hamlet.act 1.scene 3,bookwolf
2966,0.29103055975654774,4,Hamlet.act 1.scene 4,bookwolf
2967,0.40125508464526416,6,Hamlet.act 1.scene 5,bookwolf
2968,0.37651821685798414,9,Hamlet.act 3.scene 1,bookwolf
2969,0.2793781136657328,5,Hamlet.act 3.scene 2,bookwolf
2970,0.2767640349653537,7,Hamlet.act 3.scene 3,bookwolf
2971,0.25985877011376457,4,Hamlet.act 3.scene 4,bookwolf
2972,0.2813679951679612,3,Hamlet.act 4.scene 1,bookwolf
2973,0.3376975699334605,2,Hamlet.act 4.scene 4,bookwolf
2974,0.34916019775629936,5,Hamlet.act 4.scene 5,bookwolf
2975,0.28923853810296407,2,Hamlet.act 4.scene 6,bookwolf
2976,0.34742483323643136,4,Hamlet.act 4.scene 7,bookwolf
2977,0.3211431874400921,8,Hamlet.act 5.scene 1,bookwolf
2978,0.3932385774795044,17,Hamlet.act 5.scene 2,bookwolf
2979,0.34090268990433226,6,Hamlet.act 1.scene 1,novelguide
2980,0.3039053349151083,8,Hamlet.act 1.scene 2,novelguide
2981,0.31505629491283893,3,Hamlet.act 1.scene 3,novelguide
2982,0.3263425480770923,2,Hamlet.act 1.scene 4,novelguide
2983,0.30467246930808917,6,Hamlet.act 1.scene 5,novelguide
2984,0.3232113627178271,5,Hamlet.act 2.scene 1,novelguide
2985,0.3546698039385144,17,Hamlet.act 2.scene 2,novelguide
2986,0.33716669342079353,9,Hamlet.act 3.scene 1,novelguide
2987,0.2970126815840555,6,Hamlet.act 3.scene 2,novelguide
2988,0.3193990752661834,7,Hamlet.act 3.scene 3,novelguide
2989,0.2619944093937901,3,Hamlet.act 3.scene 4,novelguide
2990,0.2995964901766999,3,Hamlet.act 4.scene 1,novelguide
2991,0.36,1,Hamlet.act 4.scene 2,novelguide
2992,0.3287959866220736,3,Hamlet.act 4.scene 3,novelguide
2993,0.21202253628724216,1,Hamlet.act 4.scene 4,novelguide
2994,0.3487186200223792,6,Hamlet.act 4.scene 5,novelguide
2995,0.3042162912008065,2,Hamlet.act 4.scene 6,novelguide
2996,0.2918396528885201,4,Hamlet.act 4.scene 7,novelguide
2997,0.31321930320682567,7,Hamlet.act 5.scene 1,novelguide
2998,0.38119401190168267,18,Hamlet.act 5.scene 2,novelguide
2999,0.26408593095815236,14,A Midsummer Night's Dream.act 5.scene 1,gradesaver
3000,0.2962467537190634,25,A Midsummer Night's Dream.act 1.scene 1,shmoop
3001,0.2587118248397037,8,A Midsummer Night's Dream.act 1.scene 2,shmoop
3002,0.28594959936340736,23,A Midsummer Night's Dream.act 2.scene 1,shmoop
3003,0.3282308231374086,16,A Midsummer Night's Dream.act 2.scene 2,shmoop
3004,0.2800588291893932,17,A Midsummer Night's Dream.act 3.scene 1,shmoop
3005,0.3025405249963987,51,A Midsummer Night's Dream.act 3.scene 2,shmoop
3006,0.3161175658153087,14,A Midsummer Night's Dream.act 1.scene 1,cliffnotes
3007,0.321035021296967,6,A Midsummer Night's Dream.act 1.scene 2,cliffnotes
3008,0.32583790839644455,15,A Midsummer Night's Dream.act 2.scene 1,cliffnotes
3009,0.35123655081303196,8,A Midsummer Night's Dream.act 2.scene 2,cliffnotes
3010,0.31331003828008475,11,A Midsummer Night's Dream.act 3.scene 1,cliffnotes
3011,0.36756967752532255,14,A Midsummer Night's Dream.act 3.scene 2,cliffnotes
3012,0.36269830824037574,13,A Midsummer Night's Dream.act 4.scene 1,cliffnotes
3013,0.2863854440671186,4,A Midsummer Night's Dream.act 4.scene 2,cliffnotes
3014,0.32629107374763694,9,A Midsummer Night's Dream.act 5.scene 1,cliffnotes
3015,0.3150940132300537,14,A Midsummer Night's Dream.act 1.scene 1,novelguide
3016,0.3671494466076452,7,A Midsummer Night's Dream.act 1.scene 2,novelguide
3017,0.32558054607157855,14,A Midsummer Night's Dream.act 2.scene 1,novelguide
3018,0.3583844266616315,13,A Midsummer Night's Dream.act 2.scene 2,novelguide
3019,0.3269380511455864,10,A Midsummer Night's Dream.act 3.scene 1,novelguide
3020,0.33675317206840755,18,A Midsummer Night's Dream.act 3.scene 2,novelguide
3021,0.29202498644471875,13,A Midsummer Night's Dream.act 4.scene 1,novelguide
3022,0.259302910769848,5,A Midsummer Night's Dream.act 4.scene 2,novelguide
3023,0.26794728316578836,12,A Midsummer Night's Dream.act 5.scene 1,novelguide
3024,0.25702393801705753,4,Othello.act 1.scene 1,shmoop
3025,0.25497376168989566,3,Othello.act 1.scene 2,shmoop
3026,0.2826725381905803,8,Othello.act 1.scene 3,shmoop
3027,0.26269969029447093,6,Othello.act 2.scene 1,shmoop
3028,0.178614240026819,2,Othello.act 2.scene 2,shmoop
3029,0.2964980803396382,27,Othello.act 2.scene 3,shmoop
3030,0.22445250923715132,4,Othello.act 3.scene 1,shmoop
3031,0.1813589211910176,1,Othello.act 3.scene 2,shmoop
3032,0.29197293038157873,13,Othello.act 3.scene 3,shmoop
3033,0.2572598537335703,5,Othello.act 3.scene 4,shmoop
3034,0.2679355161534566,6,Othello.act 4.scene 1,shmoop
3035,0.2765189308626324,5,Othello.act 4.scene 2,shmoop
3036,0.22805079601609424,4,Othello.act 4.scene 3,shmoop
3037,0.2931817737690529,6,Othello.act 5.scene 1,shmoop
3038,0.2788048764634736,13,Othello.act 5.scene 2,shmoop
3039,0.31733175171836947,4,Othello.act 1.scene 1,cliffnotes
3040,0.3138988744210834,3,Othello.act 1.scene 2,cliffnotes
3041,0.30695182976394414,7,Othello.act 1.scene 3,cliffnotes
3042,0.29996110292502115,5,Othello.act 2.scene 1,cliffnotes
3043,0.3441734417344174,1,Othello.act 2.scene 2,cliffnotes
3044,0.36513719637912395,9,Othello.act 2.scene 3,cliffnotes
3045,0.3206597388698405,2,Othello.act 3.scene 1,cliffnotes
3046,0.1641972294227196,1,Othello.act 3.scene 2,cliffnotes
3047,0.34111804685923647,11,Othello.act 3.scene 3,cliffnotes
3048,0.315304987974577,4,Othello.act 3.scene 4,cliffnotes
3049,0.32744112431842837,4,Othello.act 4.scene 1,cliffnotes
3050,0.31421466054949826,5,Othello.act 4.scene 2,cliffnotes
3051,0.3095085902295788,1,Othello.act 4.scene 3,cliffnotes
3052,0.3752606407606491,3,Othello.act 5.scene 1,cliffnotes
3053,0.31862452361634225,8,Othello.act 5.scene 2,cliffnotes
3054,0.3134360977343031,4,Othello.act 1.scene 1,bookwolf
3055,0.2753591020132023,3,Othello.act 1.scene 2,bookwolf
3056,0.3033836049659258,8,Othello.act 1.scene 3,bookwolf
3057,0.2933874828767122,5,Othello.act 2.scene 1,bookwolf
3058,0.23790646595905093,2,Othello.act 2.scene 2,bookwolf
3059,0.31591263544858134,8,Othello.act 2.scene 3,bookwolf
3060,0.282499750775641,4,Othello.act 3.scene 1,bookwolf
3061,0.1254378378108811,1,Othello.act 3.scene 2,bookwolf
3062,0.32166098801704623,9,Othello.act 3.scene 3,bookwolf
3063,0.31447332076256623,5,Othello.act 3.scene 4,bookwolf
3064,0.29169709984231723,5,Othello.act 4.scene 1,bookwolf
3065,0.30015441276352917,5,Othello.act 4.scene 2,bookwolf
3066,0.22997977797046917,3,Othello.act 4.scene 3,bookwolf
3067,0.31705302049026424,5,Othello.act 5.scene 1,bookwolf
3068,0.3060925497085956,9,Othello.act 5.scene 2,bookwolf
3069,0.3398813298142304,4,Othello.act 1.scene 1,novelguide
3070,0.298541554266335,3,Othello.act 1.scene 2,novelguide
3071,0.31819646751873276,8,Othello.act 1.scene 3,novelguide
3072,0.30755645989423547,5,Othello.act 2.scene 1,novelguide
3073,0.15702529519040384,1,Othello.act 2.scene 2,novelguide
3074,0.30792945900607555,3,Othello.act 3.scene 1,novelguide
3075,0.14186118892001245,1,Othello.act 3.scene 2,novelguide
3076,0.3700200002509176,10,Othello.act 3.scene 3,novelguide
3077,0.34882975428558405,5,Othello.act 3.scene 4,novelguide
3078,0.3441996517980383,6,Othello.act 4.scene 1,novelguide
3079,0.3714412827871434,3,Othello.act 4.scene 2,novelguide
3080,0.2743603650056012,3,Othello.act 4.scene 3,novelguide
3081,0.41478842384976367,4,Othello.act 5.scene 1,novelguide
3082,0.3524687219090325,12,Othello.act 5.scene 2,novelguide
3083,0.3017709185619984,13,A Room With a View.part 1.chapter 1,gradesaver
3084,0.34333749418003234,21,A Room With a View.part 1.chapter 2,gradesaver
3085,0.3218773548420337,14,A Room With a View.part 1.chapter 3,gradesaver
3086,0.25254638159201853,12,A Room With a View.part 1.chapter 4,gradesaver
3087,0.2805352945260794,14,A Room With a View.part 2.chapter 8,gradesaver
3088,0.3645482116212944,13,A Room With a View.part 2.chapter 9,gradesaver
3089,0.30717106665168037,9,A Room With a View.part 2.chapter 10,gradesaver
3090,0.2617342176172976,7,A Room With a View.part 2.chapter 11,gradesaver
3091,0.2986953831700525,13,A Room With a View.part 2.chapter 12,gradesaver
3092,0.31169167523979935,9,A Room With a View.part 2.chapter 13,gradesaver
3093,0.2603179444472853,7,A Room With a View.part 2.chapter 14,gradesaver
3094,0.32688627790565317,20,A Room With a View.part 2.chapter 15,gradesaver
3095,0.31691360368921406,15,A Room With a View.part 2.chapter 16,gradesaver
3096,0.3327436881547836,9,A Room With a View.part 2.chapter 17,gradesaver
3097,0.33653205779464324,14,A Room With a View.part 2.chapter 18,gradesaver
3098,0.3288487032630305,30,A Room With a View.part 2.chapter 19,gradesaver
3099,0.2879519455912795,14,A Room With a View.part 2.chapter 20,gradesaver
3100,0.3271999835875066,14,A Room With a View.part 1.chapter 1,novelguide
3101,0.35606215968955734,25,A Room With a View.part 1.chapter 2,novelguide
3102,0.3377779420751199,14,A Room With a View.part 1.chapter 3,novelguide
3103,0.30833561385999586,10,A Room With a View.part 1.chapter 4,novelguide
3104,0.31385219830287514,12,A Room With a View.part 2.chapter 8,novelguide
3105,0.34653671132238356,16,A Room With a View.part 2.chapter 9,novelguide
3106,0.33895700068847034,8,A Room With a View.part 2.chapter 10,novelguide
3107,0.3224342365700657,5,A Room With a View.part 2.chapter 11,novelguide
3108,0.34801292755393043,10,A Room With a View.part 2.chapter 12,novelguide
3109,0.3320801830919002,11,A Room With a View.part 2.chapter 13,novelguide
3110,0.28990090450352624,7,A Room With a View.part 2.chapter 14,novelguide
3111,0.3388673219894418,17,A Room With a View.part 2.chapter 15,novelguide
3112,0.3539361263421826,15,A Room With a View.part 2.chapter 16,novelguide
3113,0.3027802510044821,9,A Room With a View.part 2.chapter 17,novelguide
3114,0.319886361409437,15,A Room With a View.part 2.chapter 18,novelguide
3115,0.35730308881089395,27,A Room With a View.part 2.chapter 19,novelguide
3116,0.30989473927389766,11,A Room With a View.part 2.chapter 20,novelguide
3117,0.3215618411199763,9,Coriolanus.act i.scene i,sparknotes
3118,0.2822794842163142,12,Coriolanus.act i.scene i,novelguide
3119,0.2875101691297461,15,Around the World in Eighty Days.chapter 1,shmoop
3120,0.32468018660733367,5,Around the World in Eighty Days.chapter 2,shmoop
3121,0.29435443807637995,11,Around the World in Eighty Days.chapter 3,shmoop
3122,0.3029660083189261,14,Around the World in Eighty Days.chapter 4,shmoop
3123,0.2570920189797046,4,Around the World in Eighty Days.chapter 5,shmoop
3124,0.25577175697865356,4,Around the World in Eighty Days.chapter 6,shmoop
3125,0.3258865864145987,5,Around the World in Eighty Days.chapter 7,shmoop
3126,0.33338655394226546,5,Around the World in Eighty Days.chapter 8,shmoop
3127,0.31866738002553335,8,Around the World in Eighty Days.chapter 9,shmoop
3128,0.265651488544966,10,Around the World in Eighty Days.chapter 10,shmoop
3129,0.2801804575547356,11,Around the World in Eighty Days.chapter 11,shmoop
3130,0.299643702864716,12,Around the World in Eighty Days.chapter 12,shmoop
3131,0.2875955777529852,8,Around the World in Eighty Days.chapter 13,shmoop
3132,0.2957750923816544,10,Around the World in Eighty Days.chapter 14,shmoop
3133,0.324795454411709,4,Around the World in Eighty Days.chapter 15,shmoop
3134,0.2739565224288072,6,Around the World in Eighty Days.chapter 16,shmoop
3135,0.3505827555066847,7,Around the World in Eighty Days.chapter 17,shmoop
3136,0.27879273504273505,5,Around the World in Eighty Days.chapter 18,shmoop
3137,0.29647885359022924,5,Around the World in Eighty Days.chapter 19,shmoop
3138,0.23730507501575834,7,Around the World in Eighty Days.chapter 20,shmoop
3139,0.2817105264313321,5,Around the World in Eighty Days.chapter 21,shmoop
3140,0.3115030531479739,5,Around the World in Eighty Days.chapter 22,shmoop
3141,0.27834388856760683,5,Around the World in Eighty Days.chapter 23,shmoop
3142,0.3227192072702148,12,Around the World in Eighty Days.chapter 24,shmoop
3143,0.30993633470047927,10,Around the World in Eighty Days.chapter 25,shmoop
3144,0.35491545655558976,4,Around the World in Eighty Days.chapter 26,shmoop
3145,0.36262541467430126,3,Around the World in Eighty Days.chapter 27,shmoop
3146,0.29695880533781743,8,Around the World in Eighty Days.chapter 28,shmoop
3147,0.2838787406431186,11,Around the World in Eighty Days.chapter 29,shmoop
3148,0.3159094990961103,8,Around the World in Eighty Days.chapter 30,shmoop
3149,0.2732008582916246,4,Around the World in Eighty Days.chapter 31,shmoop
3150,0.2853432232702855,4,Around the World in Eighty Days.chapter 32,shmoop
3151,0.27900780496599514,5,Around the World in Eighty Days.chapter 33,shmoop
