,bartscore,number of Unique sentences,chapter-title,source
4103,-2.725773019095262,8,Julius Caesar.act 4.scene 1,shmoop
4104,-2.881318762898445,2,Julius Caesar.act 4.scene 2,shmoop
4105,-2.764693311055501,21,Julius Caesar.act 4.scene 3,shmoop
4106,-2.8639898796876273,12,Julius Caesar.act 5.scene 1,shmoop
4107,-3.6797355115413666,2,Julius Caesar.act 5.scene 2,shmoop
4108,-3.0556278917938466,13,Julius Caesar.act 5.scene 3,shmoop
4109,-2.9534428219000497,5,Julius Caesar.act 5.scene 4,shmoop
4110,-2.912543683097913,5,Julius Caesar.act 5.scene 5,shmoop
4111,-3.14344977197193,2,Julius Caesar.act 1.scene 1,cliffnotes
4112,-2.6340755160365785,6,Julius Caesar.act 1.scene 2,cliffnotes
4113,-2.6864278838038445,5,Julius Caesar.act 1.scene 3,cliffnotes
4114,-2.556679508403728,11,Julius Caesar.act 2.scene 1,cliffnotes
4115,-2.6637516562875945,11,Julius Caesar.act 2.scene 2,cliffnotes
4116,-2.491099998354912,1,Julius Caesar.act 2.scene 3,cliffnotes
4117,-2.6722525017602106,5,Julius Caesar.act 2.scene 4,cliffnotes
4118,-2.679396775506792,11,Julius Caesar.act 3.scene 1,cliffnotes
4119,-2.8107742130756384,12,Julius Caesar.act 3.scene 2,cliffnotes
4120,-2.48965208530426,2,Julius Caesar.act 3.scene 3,cliffnotes
4121,-2.24040048463004,5,Julius Caesar.act 4.scene 1,cliffnotes
4122,-2.725827369838953,4,Julius Caesar.act 4.scene 2,cliffnotes
4123,-2.4807368577390476,14,Julius Caesar.act 4.scene 3,cliffnotes
4124,-2.5664625827755247,7,Julius Caesar.act 5.scene 1,cliffnotes
4125,-3.2519149482250214,1,Julius Caesar.act 5.scene 2,cliffnotes
4126,-2.4925006863971553,8,Julius Caesar.act 5.scene 3,cliffnotes
4127,-2.593799874186516,3,Julius Caesar.act 5.scene 4,cliffnotes
4128,-2.5498243550459545,4,Julius Caesar.act 5.scene 5,cliffnotes
4129,-3.2234289116329617,3,Julius Caesar.act 1.scene 1,bookwolf
4130,-2.73601907864213,5,Julius Caesar.act 1.scene 2,bookwolf
4131,-2.9686877340078355,5,Julius Caesar.act 1.scene 3,bookwolf
4132,-2.7828086502850056,6,Julius Caesar.act 2.scene 1,bookwolf
4133,-2.783168876171112,5,Julius Caesar.act 2.scene 2,bookwolf
4134,-2.9214534958203635,1,Julius Caesar.act 2.scene 3,bookwolf
4135,-2.4822815656661987,4,Julius Caesar.act 2.scene 4,bookwolf
4136,-2.692233851081447,11,Julius Caesar.act 3.scene 1,bookwolf
4137,-2.9039564232031503,8,Julius Caesar.act 3.scene 2,bookwolf
4138,-2.549044112364451,1,Julius Caesar.act 3.scene 3,bookwolf
4139,-2.860075725449456,6,Julius Caesar.act 4.scene 1,bookwolf
4140,-2.8104269007841745,3,Julius Caesar.act 4.scene 2,bookwolf
4141,-2.6219444208674965,8,Julius Caesar.act 4.scene 3,bookwolf
4142,-2.7810351997613907,6,Julius Caesar.act 5.scene 1,bookwolf
4143,-3.50200554728508,2,Julius Caesar.act 5.scene 2,bookwolf
4144,-2.5919139206409456,6,Julius Caesar.act 5.scene 3,bookwolf
4145,-2.6527016883095107,3,Julius Caesar.act 5.scene 4,bookwolf
4146,-2.7502779089487515,3,Julius Caesar.act 5.scene 5,bookwolf
4147,-3.0273448657698747,7,Julius Caesar.act 1.scene 2,novelguide
4148,-3.270571524188632,5,Julius Caesar.act 1.scene 3,novelguide
4149,-2.895172218707475,6,Julius Caesar.act 2.scene 1,novelguide
4150,-3.1080712532174997,4,Julius Caesar.act 2.scene 2,novelguide
4151,-2.8648074120283127,1,Julius Caesar.act 2.scene 3,novelguide
4152,-3.092335566878319,3,Julius Caesar.act 2.scene 4,novelguide
4153,-3.2760590215524035,10,Julius Caesar.act 3.scene 1,novelguide
4154,-3.3847436633977024,6,Julius Caesar.act 3.scene 2,novelguide
4155,-2.9145932495594025,1,Julius Caesar.act 3.scene 3,novelguide
4156,-2.910062334367207,5,Julius Caesar.act 4.scene 1,novelguide
4157,-3.1103089213371278,3,Julius Caesar.act 4.scene 2,novelguide
4158,-2.881556536518248,6,Julius Caesar.act 4.scene 3,novelguide
4159,-3.1853819571692368,5,Julius Caesar.act 5.scene 1,novelguide
4160,-4.046428740024567,1,Julius Caesar.act 5.scene 2,novelguide
4161,-3.2187451927558235,6,Julius Caesar.act 5.scene 3,novelguide
4162,-2.9123396674791975,3,Julius Caesar.act 5.scene 4,novelguide
4163,-2.967225404886099,5,Julius Caesar.act 5.scene 5,novelguide
4164,-3.813067013567144,4,Love's Labour's Lost.act 1.scene 1,shmoop
4165,-3.553405948307203,3,Love's Labour's Lost.act 1.scene 2,shmoop
4166,-3.425156070635869,8,Love's Labour's Lost.act 2.scene 1,shmoop
4167,-3.833351350965954,6,Love's Labour's Lost.act 3.scene 1,shmoop
4168,-3.814784824848175,5,Love's Labour's Lost.act 4.scene 1,shmoop
4169,-3.652030581519717,2,Love's Labour's Lost.act 4.scene 2,shmoop
4170,-3.3296819263034396,2,Love's Labour's Lost.act 4.scene 3,shmoop
4171,-3.771884594644819,1,Love's Labour's Lost.act 5.scene 1,shmoop
4172,-3.64632519086202,12,Love's Labour's Lost.act 5.scene 2,shmoop
4173,-2.879394213358561,3,Love's Labour's Lost.act 1.scene 1,cliffnotes
4174,-3.5658145780148716,8,Love's Labour's Lost.act 1.scene 2,cliffnotes
4175,-2.874837528154688,16,Love's Labour's Lost.act 2.scene 1,cliffnotes
4176,-3.5283635092563315,8,Love's Labour's Lost.act 3.scene 1,cliffnotes
4177,-3.237660151940805,3,Love's Labour's Lost.act 4.scene 1,cliffnotes
4178,-2.8562230004204645,2,Love's Labour's Lost.act 4.scene 2,cliffnotes
4179,-3.4524699052174888,7,Love's Labour's Lost.act 4.scene 3,cliffnotes
4180,-2.9128620624542236,1,Love's Labour's Lost.act 5.scene 1,cliffnotes
4181,-3.208916613260905,25,Love's Labour's Lost.act 5.scene 2,cliffnotes
4182,-3.214688138961792,3,Pygmalion.act i,gradesaver
4183,-3.0670237832599216,5,Pygmalion.act ii,gradesaver
4184,-3.176093028141902,7,Pygmalion.act iii,gradesaver
4185,-2.979501329935514,7,Pygmalion.act iv,gradesaver
4186,-2.888002428602665,11,Pygmalion.act v,gradesaver
4187,-3.4170825902153465,6,Pygmalion.act 1,shmoop
4188,-2.7001732852723865,7,Pygmalion.act 2,shmoop
4189,-3.1072381372037143,9,Pygmalion.act 3,shmoop
4190,-2.6226196885108948,7,Pygmalion.act 4,shmoop
4191,-3.2367010979816833,7,Pygmalion.act i,cliffnotes
4192,-3.0727418379350144,9,Pygmalion.act ii,cliffnotes
4193,-3.367537721991539,9,Pygmalion.act iii,cliffnotes
4194,-2.8836179763771765,8,Pygmalion.act iv,cliffnotes
4195,-2.856119827977542,11,Pygmalion.act v,cliffnotes
4196,-3.183859004693873,9,Pygmalion.act i,sparknotes
4197,-2.887552840842141,6,Pygmalion.act ii,sparknotes
4198,-3.1265957405169806,7,Pygmalion.act iii,sparknotes
4199,-2.8338253259658814,9,Pygmalion.act iv,sparknotes
4200,-2.926793158054352,9,Pygmalion.act v,sparknotes
4201,-2.9916304647922516,4,Pygmalion.act 1,novelguide
4202,-2.3912986046831373,6,Pygmalion.act 2,novelguide
4203,-2.5899062938377506,2,Pygmalion.act 3,novelguide
4204,-2.9532155063417225,7,Pygmalion.act 4,novelguide
4205,-2.8779779742745792,7,Twelfth Night.act 5.scene 1,gradesaver
4206,-3.2672651481628416,6,Twelfth Night.act 5.scene 1,cliffnotes
4207,-2.921594825950829,18,A Doll's House.act i,gradesaver
4208,-2.935282943318191,19,A Doll's House.act ii,gradesaver
4209,-2.8064818873124966,14,A Doll's House.act iii,gradesaver
4210,-2.739434914635907,33,A Doll's House.act 1,shmoop
4211,-2.9532886346181235,28,A Doll's House.act 2,shmoop
4212,-2.6091364637699,26,A Doll's House.act 3,shmoop
4213,-2.7038004271189373,15,A Doll's House.act i,cliffnotes
4214,-2.808383761972621,25,A Doll's House.act ii,cliffnotes
4215,-2.6947203900503074,27,A Doll's House.act iii,cliffnotes
4216,-2.377310672071245,43,A Doll's House.act 1,novelguide
4217,-2.4872830465987876,32,A Doll's House.act 2,novelguide
4218,-2.365020763443177,37,A Doll's House.act 3,novelguide
4219,-3.168624009688695,17,Arms and the Man.act i,gradesaver
4220,-2.7198639345950766,11,Arms and the Man.act ii,gradesaver
4221,-2.8855748151478013,32,Arms and the Man.act iii,gradesaver
4222,-2.985451427373019,22,Arms and the Man.act i,cliffnotes
4223,-3.341019961892105,22,Arms and the Man.act ii,cliffnotes
4224,-2.7542639782554224,33,Arms and the Man.act iii,cliffnotes
4225,-3.1906597185991483,14,Hedda Gabler.act i,shmoop
4226,-3.080305735270182,10,Hedda Gabler.act ii,shmoop
4227,-3.2704215018372786,14,Hedda Gabler.act iii,shmoop
4228,-2.8717581529121894,16,Hedda Gabler.act iv,shmoop
4229,-2.867761572924527,27,Hedda Gabler.act i,cliffnotes
4230,-2.4632243599210466,11,Hedda Gabler.act ii,cliffnotes
4231,-2.9852977443385766,15,Hedda Gabler.act iii,cliffnotes
4232,-2.833206589405353,10,Hedda Gabler.act iv,cliffnotes
4233,-3.8251120410859585,11,The Merry Wives of Windsor.act 1.scene 1,shmoop
4234,-3.7129373380116055,5,The Merry Wives of Windsor.act 1.scene 4,shmoop
4235,-3.138607669960369,2,The Merry Wives of Windsor.act 2.scene 1,shmoop
4236,-4.091047075059679,5,The Merry Wives of Windsor.act 2.scene 2,shmoop
4237,-4.395958378201439,3,The Merry Wives of Windsor.act 2.scene 3,shmoop
4238,-3.6262131624443588,3,The Merry Wives of Windsor.act 3.scene 3,shmoop
4239,-4.654651969671249,3,The Merry Wives of Windsor.act 4.scene 1,shmoop
4240,-3.7875161170959473,2,The Merry Wives of Windsor.act 4.scene 2,shmoop
4241,-4.241948890686035,2,The Merry Wives of Windsor.act 4.scene 3,shmoop
4242,-4.455799639225006,4,The Merry Wives of Windsor.act 4.scene 4,shmoop
4243,-2.6561951015306557,4,The Merry Wives of Windsor.act 1.scene 1,cliffnotes
4244,-2.9238409201304116,5,The Merry Wives of Windsor.act 1.scene 4,cliffnotes
4245,-2.8833320791071113,2,The Merry Wives of Windsor.act 2.scene 1,cliffnotes
4246,-3.196908088830801,6,The Merry Wives of Windsor.act 2.scene 2,cliffnotes
4247,-3.125894784927368,2,The Merry Wives of Windsor.act 2.scene 3,cliffnotes
4248,-2.7776652442084417,2,The Merry Wives of Windsor.act 3.scene 3,cliffnotes
4249,-3.4498105610118195,8,The Merry Wives of Windsor.act 3.scenes 4-5,cliffnotes
4250,-3.5531821250915527,1,The Merry Wives of Windsor.act 4.scene 1,cliffnotes
4251,-3.272339309964861,5,The Merry Wives of Windsor.act 4.scene 2,cliffnotes
4252,-3.0821599619729176,6,The Merry Wives of Windsor.act 4.scene 4,cliffnotes
4253,-3.1152010758717856,3,The Merry Wives of Windsor.act 4.scene 3,cliffnotes
4254,-3.076291567400882,11,The Merry Wives of Windsor.act 5.scenes 1-5,cliffnotes
4255,-3.9822284319461922,5,The Merry Wives of Windsor.act 3.scenes 4-5,sparknotes
4256,-3.4912283922496594,3,The Merry Wives of Windsor.act 5.scenes 1-5,sparknotes
4257,-3.3105610981583595,5,The Spanish Tragedy.act 1.scene 1,gradesaver
4258,-2.959787302547031,6,The Spanish Tragedy.act 1.scene 2,gradesaver
4259,-2.9872852838956394,8,The Spanish Tragedy.act 1.scene 3,gradesaver
4260,-3.5281179134662333,3,The Spanish Tragedy.act 2.scene 1,gradesaver
4261,-3.094634085893631,1,The Spanish Tragedy.act 2.scene 3,gradesaver
4262,-3.8527394022260393,1,The Spanish Tragedy.act 2.scene 4,gradesaver
4263,-2.9876441863866954,4,The Spanish Tragedy.act 3.scene 1,gradesaver
4264,-2.8938091516494753,1,The Spanish Tragedy.act 3.scene 2,gradesaver
4265,-3.7306291262308755,4,The Spanish Tragedy.act 3.scene 3,gradesaver
4266,-2.968068387773302,3,The Spanish Tragedy.act 3.scene 4,gradesaver
4267,-3.2766451040903726,2,The Spanish Tragedy.act 3.scene 5,gradesaver
4268,-2.9639031489690146,2,The Spanish Tragedy.act 3.scene 7,gradesaver
4269,-2.7436076402664185,2,The Spanish Tragedy.act 3.scene 8,gradesaver
4270,-4.100227514902751,1,The Spanish Tragedy.act 3.scene 9,gradesaver
4271,-3.5023146867752075,3,The Spanish Tragedy.act 3.scene 10,gradesaver
4272,-3.760070323944092,11,The Spanish Tragedy.act 1.scene 1,shmoop
4273,-3.556270773594196,9,The Spanish Tragedy.act 1.scene 2,shmoop
4274,-3.2871996429231434,2,The Spanish Tragedy.act 1.scene 3,shmoop
4275,-3.49823317527771,4,The Spanish Tragedy.act 2.scene 1,shmoop
4276,-3.3293352365493774,1,The Spanish Tragedy.act 2.scene 3,shmoop
4277,-3.930723398923874,3,The Spanish Tragedy.act 2.scene 4,shmoop
4278,-3.3631539046764374,4,The Spanish Tragedy.act 3.scene 1,shmoop
4279,-3.393782563831495,4,The Spanish Tragedy.act 3.scene 2,shmoop
4280,-2.8351614815848216,3,The Spanish Tragedy.act 3.scene 3,shmoop
4281,-2.822577370537652,3,The Spanish Tragedy.act 3.scene 4,shmoop
4282,-4.127167963981629,1,The Spanish Tragedy.act 3.scene 5,shmoop
4283,-2.970681130886078,2,The Spanish Tragedy.act 3.scene 7,shmoop
4284,-3.715193271636963,1,The Spanish Tragedy.act 3.scene 8,shmoop
4285,-4.911482016245524,2,The Spanish Tragedy.act 3.scene 9,shmoop
4286,-3.955218587602888,3,The Spanish Tragedy.act 3.scene 10,shmoop
4287,-3.368165217913114,3,Tartuffe.act 1.scene 1,shmoop
4288,-2.681163575914171,3,Tartuffe.act 1.scene 1,cliffnotes
4289,-2.9292336630098745,13,An Enemy of the People.act ii,gradesaver
4290,-3.122037630908343,10,An Enemy of the People.act iii,gradesaver
4291,-3.162271677470598,7,An Enemy of the People.act 1,shmoop
4292,-3.1951017106572785,11,An Enemy of the People.act 2,shmoop
4293,-2.7091292462398098,4,An Enemy of the People.act 3,shmoop
4294,-3.6124687165748783,17,An Enemy of the People.act 5,shmoop
4295,-2.7692373740045646,11,An Enemy of the People.act i,cliffnotes
4296,-2.802698651085729,12,An Enemy of the People.act ii,cliffnotes
4297,-3.076420507647774,15,An Enemy of the People.act iii,cliffnotes
4298,-2.9825287646260756,13,An Enemy of the People.act iv,cliffnotes
4299,-2.9132510857148604,15,An Enemy of the People.act v,cliffnotes
4300,-2.9180064587979704,12,An Enemy of the People.act i,sparknotes
4301,-3.009985737502575,8,An Enemy of the People.act ii,sparknotes
4302,-2.973076755801837,10,An Enemy of the People.act iii,sparknotes
4303,-2.9799312030946887,9,An Enemy of the People.act iv,sparknotes
4304,-3.096665805958687,13,An Enemy of the People.act v,sparknotes
4305,-2.826537534042641,17,An Enemy of the People.act 1,novelguide
4306,-2.8306834600409685,12,An Enemy of the People.act 2,novelguide
4307,-2.6400034202111735,16,An Enemy of the People.act 3,novelguide
4308,-2.861864540312025,9,An Enemy of the People.act 5,novelguide
4309,-2.597240223334386,15,Measure for Measure.act 5.scene 1,gradesaver
4310,-3.236053716751837,13,Measure for Measure.act 5.scene 1,shmoop
4311,-2.7106980291413674,17,The Seagull.act 1,gradesaver
4312,-2.68593199125358,11,The Seagull.act 2,gradesaver
4313,-2.627992289716547,19,The Seagull.act 3,gradesaver
4314,-2.4904195829613567,22,The Seagull.act 4,gradesaver
4315,-2.8294528348105294,18,The Seagull.act 1,shmoop
4316,-2.951424450709902,8,The Seagull.act 2,shmoop
4317,-2.988443603118261,15,The Seagull.act 3,shmoop
4318,-2.847369780143102,20,The Seagull.act 4,shmoop
4319,-3.607405757904053,4,Idylls of the King.chapter 1,shmoop
4320,-2.6681550681591033,11,Idylls of the King.chapter 2,shmoop
4321,-3.0194113680294583,17,Idylls of the King.chapter 3,shmoop
4322,-3.0468005830591376,23,Idylls of the King.chapter 4,shmoop
4323,-2.8340670618900035,12,Idylls of the King.chapter 5,shmoop
4324,-3.084305472061282,21,Idylls of the King.chapter 6,shmoop
4325,-2.734698315461477,6,Idylls of the King.chapter 7,shmoop
4326,-2.638762687459404,12,Idylls of the King.chapter 8,shmoop
4327,-2.975514497075762,15,Idylls of the King.chapter 9,shmoop
4328,-2.948352439062936,24,Idylls of the King.chapter 10,shmoop
4329,-2.8565440863779146,13,Idylls of the King.chapter 11,shmoop
4330,-3.0991777992248535,10,Idylls of the King.chapter 12,shmoop
4331,-3.0376070588827133,3,Idylls of the King.chapter 1,cliffnotes
4332,-2.7474142258817498,15,Idylls of the King.chapter 2,cliffnotes
4333,-3.0100843996371864,19,Idylls of the King.chapter 3,cliffnotes
4334,-2.8824597521433755,22,Idylls of the King.chapter 4,cliffnotes
4335,-2.743626079559326,9,Idylls of the King.chapter 5,cliffnotes
4336,-3.1369403839111327,21,Idylls of the King.chapter 6,cliffnotes
4337,-3.011026414235433,16,Idylls of the King.chapter 7,cliffnotes
4338,-2.8926072405143217,25,Idylls of the King.chapter 8,cliffnotes
4339,-2.7936305166448205,13,Idylls of the King.chapter 9,cliffnotes
4340,-2.8153264034878123,26,Idylls of the King.chapter 10,cliffnotes
4341,-2.9626031937422574,10,Idylls of the King.chapter 11,cliffnotes
4342,-2.5890473984835443,6,Idylls of the King.chapter 12,cliffnotes
4343,-2.8151068629288094,12,White Fang.part 1.chapter 1-chapter 3,gradesaver
4344,-2.860742740906202,13,White Fang.part 2.chapter 1-chapter 5,gradesaver
4345,-2.61765174402131,11,White Fang.part 3.chapter 1-chapter 6,gradesaver
4346,-2.876546952231177,12,White Fang.part 4.chapter 1-chapter 6,gradesaver
4347,-2.7761522584491307,11,White Fang.part 5.chapter 1-chapter 5,gradesaver
4348,-3.149784039477913,10,White Fang.part 1.chapter 1-chapter 3,shmoop
4349,-3.1754140416781107,13,White Fang.part 2.chapter 1-chapter 5,shmoop
4350,-3.1152537887536207,9,White Fang.part 3.chapter 1-chapter 6,shmoop
4351,-3.065041887132745,14,White Fang.part 4.chapter 1-chapter 6,shmoop
4352,-2.989519664735505,13,White Fang.part 5.chapter 1-chapter 5,shmoop
4353,-3.0043700510455715,7,White Fang.part 1.chapter 3,sparknotes
4354,-3.1243950605392454,6,White Fang.part 1.chapter 1,novelguide
4355,-3.035051609788622,9,White Fang.part 1.chapter 2,novelguide
4356,-2.862069943371941,4,White Fang.part 1.chapter 3,novelguide
4357,-2.666130315173756,7,White Fang.part 2.chapter 1,novelguide
4358,-2.795029322306315,4,White Fang.part 2.chapter 2,novelguide
4359,-3.2073130309581757,5,White Fang.part 2.chapter 3,novelguide
4360,-2.8030720710754395,4,White Fang.part 2.chapter 4,novelguide
4361,-3.1374631949833462,5,White Fang.part 2.chapter 5,novelguide
4362,-3.0300806363423667,9,White Fang.part 3.chapter 1,novelguide
4363,-2.9744938135147097,7,White Fang.part 3.chapter 2,novelguide
4364,-3.160464604695638,2,White Fang.part 3.chapter 3,novelguide
4365,-3.0348375184195384,3,White Fang.part 3.chapter 4,novelguide
4366,-2.932870070139567,7,White Fang.part 3.chapter 5,novelguide
4367,-3.00317965854298,6,White Fang.part 3.chapter 6,novelguide
4368,-3.1582563400268553,5,White Fang.part 4.chapter 1,novelguide
4369,-3.158538579940796,4,White Fang.part 4.chapter 2,novelguide
4370,-3.0196724414825438,2,White Fang.part 4.chapter 3,novelguide
4371,-2.6983201026916506,3,White Fang.part 4.chapter 4,novelguide
4372,-2.840549635887146,4,White Fang.part 4.chapter 5,novelguide
4373,-3.395201007525126,3,White Fang.part 4.chapter 6,novelguide
4374,-2.888493299484253,4,White Fang.part 5.chapter 1,novelguide
4375,-2.658200204372406,3,White Fang.part 5.chapter 2,novelguide
4376,-3.2629208998246626,5,White Fang.part 5.chapter 3,novelguide
4377,-3.0131858944892884,6,White Fang.part 5.chapter 4,novelguide
4378,-3.1332810521125793,5,White Fang.part 5.chapter 5,novelguide
4379,-3.4023699230617948,3,White Fang.part 1.chapter 1,thebestnotes
4380,-3.3561764430999754,3,White Fang.part 1.chapter 2,thebestnotes
4381,-3.0654470205307005,7,White Fang.part 1.chapter 3,thebestnotes
4382,-3.3462783694267273,3,White Fang.part 2.chapter 1,thebestnotes
4383,-3.4074058294296266,4,White Fang.part 2.chapter 2,thebestnotes
4384,-3.4476006681268867,4,White Fang.part 2.chapter 3,thebestnotes
4385,-3.3430487950642904,3,White Fang.part 2.chapter 4,thebestnotes
4386,-3.4097357307161604,3,White Fang.part 2.chapter 5,thebestnotes
4387,-3.2339276005240047,9,White Fang.part 3.chapter 1,thebestnotes
4388,-3.84613960981369,6,White Fang.part 3.chapter 2,thebestnotes
4389,-3.7673034106983856,1,White Fang.part 3.chapter 3,thebestnotes
4390,-3.3747267723083496,3,White Fang.part 3.chapter 4,thebestnotes
4391,-4.04052414894104,8,White Fang.part 3.chapter 5,thebestnotes
4392,-3.1996789161975565,7,White Fang.part 3.chapter 6,thebestnotes
4393,-3.511679005622864,2,White Fang.part 4.chapter 1,thebestnotes
4394,-3.7602315743764243,3,White Fang.part 4.chapter 2,thebestnotes
4395,-3.40448534488678,3,White Fang.part 4.chapter 3,thebestnotes
4396,-3.389493376016617,5,White Fang.part 4.chapter 4,thebestnotes
4397,-2.9889169692993165,4,White Fang.part 4.chapter 5,thebestnotes
4398,-3.3632522970438004,4,White Fang.part 4.chapter 6,thebestnotes
4399,-3.1266739070415497,3,White Fang.part 5.chapter 1,thebestnotes
4400,-4.138267397880554,3,White Fang.part 5.chapter 2,thebestnotes
4401,-3.4571522076924643,2,White Fang.part 5.chapter 3,thebestnotes
4402,-3.3884257316589355,5,White Fang.part 5.chapter 4,thebestnotes
4403,-3.0161565201623097,3,White Fang.part 5.chapter 5,thebestnotes
4404,-3.3002380331357317,9,Romeo and Juliet.act 1.scene 1,shmoop
4405,-3.363380318596249,7,Romeo and Juliet.act 1.scene 2,shmoop
4406,-3.7906529720012956,4,Romeo and Juliet.act 1.scene 3,shmoop
4407,-3.3572084199298513,5,Romeo and Juliet.act 1.scene 4,shmoop
4408,-3.325804340839386,12,Romeo and Juliet.act 1.scene 5,shmoop
4409,-3.222313631664623,2,Romeo and Juliet.act 2.scene 1,shmoop
4410,-3.61244414029298,7,Romeo and Juliet.act 2.scene 2,shmoop
4411,-3.4890224825252183,6,Romeo and Juliet.act 2.scene 3,shmoop
4412,-3.815848159790039,3,Romeo and Juliet.act 2.scene 4,shmoop
4413,-3.1398350477218626,2,Romeo and Juliet.act 2.scene 5,shmoop
4414,-4.345620203018188,2,Romeo and Juliet.act 2.scene 6,shmoop
4415,-3.0806195537249246,10,Romeo and Juliet.act 3.scene 1,shmoop
4416,-3.1554406331135674,5,Romeo and Juliet.act 3.scene 2,shmoop
4417,-3.1749205589294434,2,Romeo and Juliet.act 3.scene 3,shmoop
4418,-3.5864385664463043,2,Romeo and Juliet.act 3.scene 4,shmoop
4419,-3.0408411598205567,7,Romeo and Juliet.act 3.scene 5,shmoop
4420,-3.3092730798219376,7,Romeo and Juliet.act 4.scene 1,shmoop
4421,-2.705644428730011,2,Romeo and Juliet.act 4.scene 2,shmoop
4422,-2.6170667807261148,2,Romeo and Juliet.act 4.scene 3,shmoop
4423,-3.694798231124878,1,Romeo and Juliet.act 4.scene 4,shmoop
4424,-3.083586812019348,3,Romeo and Juliet.act 4.scene 5,shmoop
4425,-3.2023097601803867,7,Romeo and Juliet.act 5.scene 1,shmoop
4426,-3.4221870700518293,2,Romeo and Juliet.act 5.scene 2,shmoop
4427,-2.9337599323346066,13,Romeo and Juliet.act 5.scene 3,shmoop
4428,-2.8369000128337314,7,Romeo and Juliet.act 1.scene 1,cliffnotes
4429,-2.8672845628526478,5,Romeo and Juliet.act 1.scene 2,cliffnotes
4430,-2.491522580385208,2,Romeo and Juliet.act 1.scene 3,cliffnotes
4431,-2.8059287548065184,3,Romeo and Juliet.act 1.scene 4,cliffnotes
4432,-2.6979949143197803,8,Romeo and Juliet.act 1.scene 5,cliffnotes
4433,-2.651735266049703,2,Romeo and Juliet.act 2.scene 1,cliffnotes
4434,-3.1226117743386164,5,Romeo and Juliet.act 2.scene 2,cliffnotes
4435,-3.1923395693302155,4,Romeo and Juliet.act 2.scene 3,cliffnotes
4436,-3.041793182492256,3,Romeo and Juliet.act 2.scene 4,cliffnotes
4437,-3.1361081123352053,2,Romeo and Juliet.act 2.scene 5,cliffnotes
4438,-1.9746541579564412,2,Romeo and Juliet.act 2.scene 6,cliffnotes
4439,-2.4115551948547362,5,Romeo and Juliet.act 3.scene 1,cliffnotes
4440,-2.5712025403976444,3,Romeo and Juliet.act 3.scene 2,cliffnotes
4441,-2.7321228981018066,4,Romeo and Juliet.act 3.scene 3,cliffnotes
4442,-2.91247621178627,2,Romeo and Juliet.act 3.scene 4,cliffnotes
4443,-2.695218010382219,5,Romeo and Juliet.act 3.scene 5,cliffnotes
4444,-2.8938857979244657,5,Romeo and Juliet.act 4.scene 1,cliffnotes
4445,-2.708603096008301,4,Romeo and Juliet.act 4.scene 2,cliffnotes
4446,-3.585480976104736,3,Romeo and Juliet.act 4.scene 3,cliffnotes
4447,-3.4681745767593384,2,Romeo and Juliet.act 4.scene 4,cliffnotes
4448,-3.653296709060669,2,Romeo and Juliet.act 4.scene 5,cliffnotes
4449,-2.6855785608291627,5,Romeo and Juliet.act 5.scene 1,cliffnotes
4450,-2.4758947491645813,2,Romeo and Juliet.act 5.scene 2,cliffnotes
4451,-2.730217259663802,11,Romeo and Juliet.act 5.scene 3,cliffnotes
4452,-3.022153002875192,5,Romeo and Juliet.act 1.scene 1,sparknotes
4453,-2.708396340409915,5,Romeo and Juliet.act 1.scene 2,sparknotes
4454,-3.67932066321373,2,Romeo and Juliet.act 1.scene 3,sparknotes
4455,-3.139636318934591,2,Romeo and Juliet.act 1.scene 4,sparknotes
4456,-2.842319940145199,7,Romeo and Juliet.act 1.scene 5,sparknotes
4457,-2.988439679145813,4,Romeo and Juliet.act 2.scene 2,sparknotes
4458,-3.4383555325594815,3,Romeo and Juliet.act 2.scene 3,sparknotes
4459,-3.123627805709839,3,Romeo and Juliet.act 2.scene 4,sparknotes
4460,-3.762354989846547,3,Romeo and Juliet.act 2.scene 5,sparknotes
4461,-2.832951243434634,6,Romeo and Juliet.act 3.scene 1,sparknotes
4462,-2.5463443940336052,3,Romeo and Juliet.act 3.scene 2,sparknotes
4463,-2.82884327002934,4,Romeo and Juliet.act 3.scene 3,sparknotes
4464,-3.1549617052078247,3,Romeo and Juliet.act 3.scene 4,sparknotes
4465,-2.9142356642654965,6,Romeo and Juliet.act 3.scene 5,sparknotes
4466,-2.956721519430478,6,Romeo and Juliet.act 4.scene 1,sparknotes
4467,-2.522297728061676,4,Romeo and Juliet.act 4.scene 2,sparknotes
4468,-2.833877475822673,5,Romeo and Juliet.act 5.scene 1,sparknotes
4469,-3.2591931223869324,2,Romeo and Juliet.act 5.scene 2,sparknotes
4470,-2.8635987083117165,17,Romeo and Juliet.act 5.scene 3,sparknotes
4471,-3.0212830234976376,6,The Merchant of Venice.act 1.scene 1,shmoop
4472,-2.898853874206543,5,The Merchant of Venice.act 1.scene 2,shmoop
4473,-3.1059807057966267,9,The Merchant of Venice.act 1.scene 3,shmoop
4474,-2.9462939225710354,5,The Merchant of Venice.act 2.scene 1,shmoop
4475,-3.1737722039222716,6,The Merchant of Venice.act 2.scene 2,shmoop
4476,-2.660479187965393,2,The Merchant of Venice.act 2.scene 3,shmoop
4477,-3.545777153968811,5,The Merchant of Venice.act 2.scene 4,shmoop
4478,-3.342394378450182,3,The Merchant of Venice.act 2.scene 5,shmoop
