,rouge-2n,number of Unique sentences,chapter-title,source
1240,0.0689734521344104,4,A Tale of Two Cities.book 2.chapter 12,cliffnotes
1241,0.07387755730388304,3,A Tale of Two Cities.book 2.chapter 13,cliffnotes
1242,0.10729323969057525,9,A Tale of Two Cities.book 2.chapter 14,cliffnotes
1243,0.09249128399330446,6,A Tale of Two Cities.book 2.chapter 15,cliffnotes
1244,0.11125229123249668,6,A Tale of Two Cities.book 2.chapter 16,cliffnotes
1245,0.09697817148795249,5,A Tale of Two Cities.book 2.chapter 17,cliffnotes
1246,0.12304932287016448,4,A Tale of Two Cities.book 2.chapter 18,cliffnotes
1247,0.11605241866972595,5,A Tale of Two Cities.book 2.chapter 19,cliffnotes
1248,0.1226590577216322,5,A Tale of Two Cities.book 2.chapter 20,cliffnotes
1249,0.0833130751095379,9,A Tale of Two Cities.book 2.chapter 21,cliffnotes
1250,0.0998969803831704,5,A Tale of Two Cities.book 2.chapter 22,cliffnotes
1251,0.10062839996395158,3,A Tale of Two Cities.book 2.chapter 23,cliffnotes
1252,0.1174711388851126,7,A Tale of Two Cities.book 2.chapter 24,cliffnotes
1253,0.11696781017161437,9,A Tale of Two Cities.book 3.chapter 1,cliffnotes
1254,0.14999325390779356,5,A Tale of Two Cities.book 3.chapter 2,cliffnotes
1255,0.13853147679810654,7,A Tale of Two Cities.book 3.chapter 3,cliffnotes
1256,0.135871624250822,5,A Tale of Two Cities.book 3.chapter 4,cliffnotes
1257,0.12592614542248198,4,A Tale of Two Cities.book 3.chapter 5,cliffnotes
1258,0.08291181335819062,4,A Tale of Two Cities.book 3.chapter 6,cliffnotes
1259,0.0931743182314336,5,A Tale of Two Cities.book 3.chapter 7,cliffnotes
1260,0.12997389988902777,7,A Tale of Two Cities.book 3.chapter 8,cliffnotes
1261,0.12043006018640957,11,A Tale of Two Cities.book 3.chapter 9,cliffnotes
1262,0.11886696786781784,10,A Tale of Two Cities.book 3.chapter 10,cliffnotes
1263,0.11168635107069573,7,A Tale of Two Cities.book 3.chapter 11,cliffnotes
1264,0.15848081806713105,7,A Tale of Two Cities.book 3.chapter 12,cliffnotes
1265,0.11731627678926072,8,A Tale of Two Cities.book 3.chapter 13,cliffnotes
1266,0.12978337553502942,7,A Tale of Two Cities.book 3.chapter 14,cliffnotes
1267,0.16340050748282708,7,A Tale of Two Cities.book 3.chapter 15,cliffnotes
1268,0.12641468881202964,3,A Tale of Two Cities.book 1.chapter 1,sparknotes
1269,0.06597384773776553,4,A Tale of Two Cities.book 1.chapter 2,sparknotes
1270,0.031778781847440624,2,A Tale of Two Cities.book 1.chapter 3,sparknotes
1271,0.0557584305105282,4,A Tale of Two Cities.book 1.chapter 4,sparknotes
1272,0.0830964449909881,11,A Tale of Two Cities.book 1.chapter 5,sparknotes
1273,0.07195320873098651,6,A Tale of Two Cities.book 1.chapter 6,sparknotes
1274,0.04118704526768269,4,A Tale of Two Cities.book 2.chapter 1,sparknotes
1275,0.058314395419371085,3,A Tale of Two Cities.book 2.chapter 2,sparknotes
1276,0.05893162230264026,14,A Tale of Two Cities.book 2.chapter 3,sparknotes
1277,0.08976656561439326,7,A Tale of Two Cities.book 2.chapter 4,sparknotes
1278,0.02830999995494262,5,A Tale of Two Cities.book 2.chapter 5,sparknotes
1279,0.05865155740814733,8,A Tale of Two Cities.book 2.chapter 6,sparknotes
1280,0.06249197865259444,8,A Tale of Two Cities.book 2.chapter 7,sparknotes
1281,0.11120645754156361,5,A Tale of Two Cities.book 2.chapter 8,sparknotes
1282,0.1611078097646444,8,A Tale of Two Cities.book 2.chapter 9,sparknotes
1283,0.07711659883594915,6,A Tale of Two Cities.book 2.chapter 10,sparknotes
1284,0.08292612856982706,3,A Tale of Two Cities.book 2.chapter 11,sparknotes
1285,0.048966810129948524,5,A Tale of Two Cities.book 2.chapter 12,sparknotes
1286,0.06418700152038873,4,A Tale of Two Cities.book 2.chapter 13,sparknotes
1287,0.10786480487286454,9,A Tale of Two Cities.book 2.chapter 14,sparknotes
1288,0.10044076826274559,11,A Tale of Two Cities.book 2.chapter 15,sparknotes
1289,0.11125209890150012,9,A Tale of Two Cities.book 2.chapter 16,sparknotes
1290,0.0394871852621494,4,A Tale of Two Cities.book 2.chapter 17,sparknotes
1291,0.08405943786795092,5,A Tale of Two Cities.book 2.chapter 18,sparknotes
1292,0.07684631745240256,5,A Tale of Two Cities.book 2.chapter 19,sparknotes
1293,0.0934018981949583,4,A Tale of Two Cities.book 2.chapter 20,sparknotes
1294,0.0871218430294607,9,A Tale of Two Cities.book 2.chapter 21,sparknotes
1295,0.07209499124734672,4,A Tale of Two Cities.book 2.chapter 22,sparknotes
1296,0.06987028247328189,4,A Tale of Two Cities.book 2.chapter 23,sparknotes
1297,0.09488529289602465,9,A Tale of Two Cities.book 2.chapter 24,sparknotes
1298,0.05504000678820389,9,A Tale of Two Cities.book 3.chapter 1,sparknotes
1299,0.1299748361732742,4,A Tale of Two Cities.book 3.chapter 2,sparknotes
1300,0.08501378369185837,8,A Tale of Two Cities.book 3.chapter 3,sparknotes
1301,0.10577425642486493,5,A Tale of Two Cities.book 3.chapter 4,sparknotes
1302,0.06466070788436817,6,A Tale of Two Cities.book 3.chapter 5,sparknotes
1303,0.04436460965925304,2,A Tale of Two Cities.book 3.chapter 6,sparknotes
1304,0.04975477499192642,4,A Tale of Two Cities.book 3.chapter 7,sparknotes
1305,0.091531975905615,9,A Tale of Two Cities.book 3.chapter 8,sparknotes
1306,0.07646305972643835,9,A Tale of Two Cities.book 3.chapter 9,sparknotes
1307,0.07595674311855304,8,A Tale of Two Cities.book 3.chapter 10,sparknotes
1308,0.06637446683177053,4,A Tale of Two Cities.book 3.chapter 11,sparknotes
1309,0.061164034906849275,5,A Tale of Two Cities.book 3.chapter 12,sparknotes
1310,0.06267343102467347,8,A Tale of Two Cities.book 3.chapter 13,sparknotes
1311,0.11451154044494308,7,A Tale of Two Cities.book 3.chapter 14,sparknotes
1312,0.058561904260596084,6,A Tale of Two Cities.book 3.chapter 15,sparknotes
1313,0.0787023868396594,5,A Tale of Two Cities.book 1.chapter 1,bookwolf
1314,0.11786891286382092,6,A Tale of Two Cities.book 1.chapter 4,bookwolf
1315,0.0982875724043078,8,A Tale of Two Cities.book 1.chapter 5,bookwolf
1316,0.10988447854115839,5,A Tale of Two Cities.book 1.chapter 6,bookwolf
1317,0.16828280805613954,5,A Tale of Two Cities.book 2.chapter 9,bookwolf
1318,0.09663069017453636,6,A Tale of Two Cities.book 2.chapters 15-16,bookwolf
1319,0.10683037039399909,5,A Tale of Two Cities.book 3.chapter 1,bookwolf
1320,0.1771716102513329,3,A Tale of Two Cities.book 3.chapter 2,bookwolf
1321,0.09842933578071761,7,A Tale of Two Cities.book 3.chapter 3,bookwolf
1322,0.06788233636146429,3,A Tale of Two Cities.book 3.chapter 4,bookwolf
1323,0.11584650598462405,4,A Tale of Two Cities.book 3.chapter 5,bookwolf
1324,0.09821799916889815,4,A Tale of Two Cities.book 3.chapter 6,bookwolf
1325,0.09945905987072785,2,A Tale of Two Cities.book 3.chapter 7,bookwolf
1326,0.1508906992621422,5,A Tale of Two Cities.book 3.chapter 8,bookwolf
1327,0.1747713200136343,6,A Tale of Two Cities.book 3.chapter 9,bookwolf
1328,0.12403217818417847,9,A Tale of Two Cities.book 3.chapter 10,bookwolf
1329,0.16519047536859163,5,A Tale of Two Cities.book 3.chapter 11,bookwolf
1330,0.11211497144512572,5,A Tale of Two Cities.book 3.chapter 12,bookwolf
1331,0.09689335188343508,6,A Tale of Two Cities.book 3.chapter 13,bookwolf
1332,0.07819252672242544,6,A Tale of Two Cities.book 3.chapter 14,bookwolf
1333,0.16031069875429743,6,A Tale of Two Cities.book 3.chapter 15,bookwolf
1334,0.0743822872098254,8,A Tale of Two Cities.book 2.chapter 6,novelguide
1335,0.07440908823190205,8,A Tale of Two Cities.book 2.chapters 15-16,novelguide
1336,0.05840638478775621,6,A Tale of Two Cities.book 1.chapter 1,thebestnotes
1337,0.09308220843170309,3,A Tale of Two Cities.book 1.chapter 2,thebestnotes
1338,0.06941411355268147,3,A Tale of Two Cities.book 1.chapter 3,thebestnotes
1339,0.07828132995928985,6,A Tale of Two Cities.book 1.chapter 4,thebestnotes
1340,0.06510492734794568,7,A Tale of Two Cities.book 1.chapter 5,thebestnotes
1341,0.04302711134010664,6,A Tale of Two Cities.book 1.chapter 6,thebestnotes
1342,0.05277948329524816,3,A Tale of Two Cities.book 2.chapter 1,thebestnotes
1343,0.05347997558073887,3,A Tale of Two Cities.book 2.chapter 2,thebestnotes
1344,0.06399384458422434,10,A Tale of Two Cities.book 2.chapter 3,thebestnotes
1345,0.05327822102538927,7,A Tale of Two Cities.book 2.chapter 4,thebestnotes
1346,0.027751946999490826,4,A Tale of Two Cities.book 2.chapter 5,thebestnotes
1347,0.05706510520144681,13,A Tale of Two Cities.book 2.chapter 6,thebestnotes
1348,0.04892213852106947,8,A Tale of Two Cities.book 2.chapter 7,thebestnotes
1349,0.08307552560866294,4,A Tale of Two Cities.book 2.chapter 8,thebestnotes
1350,0.07881895565879049,6,A Tale of Two Cities.book 2.chapter 9,thebestnotes
1351,0.08631587720927299,5,A Tale of Two Cities.book 2.chapter 10,thebestnotes
1352,0.0368661845906633,3,A Tale of Two Cities.book 2.chapter 11,thebestnotes
1353,0.06022168531040964,4,A Tale of Two Cities.book 2.chapter 12,thebestnotes
1354,0.05748726102472832,4,A Tale of Two Cities.book 2.chapter 13,thebestnotes
1355,0.09472719751536332,7,A Tale of Two Cities.book 2.chapter 14,thebestnotes
1356,0.06926608818354814,10,A Tale of Two Cities.book 2.chapter 15,thebestnotes
1357,0.08401836552118008,8,A Tale of Two Cities.book 2.chapter 16,thebestnotes
1358,0.05014827562632641,3,A Tale of Two Cities.book 2.chapter 17,thebestnotes
1359,0.0756864731321663,4,A Tale of Two Cities.book 2.chapter 18,thebestnotes
1360,0.08395159434598909,5,A Tale of Two Cities.book 2.chapter 19,thebestnotes
1361,0.060973988161203176,3,A Tale of Two Cities.book 2.chapter 20,thebestnotes
1362,0.04873441074501757,8,A Tale of Two Cities.book 2.chapter 21,thebestnotes
1363,0.08498011930282756,3,A Tale of Two Cities.book 2.chapter 22,thebestnotes
1364,0.038051006186839674,4,A Tale of Two Cities.book 2.chapter 23,thebestnotes
1365,0.07552144428558875,8,A Tale of Two Cities.book 2.chapter 24,thebestnotes
1366,0.05567523893963189,4,A Tale of Two Cities.book 3.chapter 1,thebestnotes
1367,0.05965935730847678,2,A Tale of Two Cities.book 3.chapter 2,thebestnotes
1368,0.06828433721941543,7,A Tale of Two Cities.book 3.chapter 3,thebestnotes
1369,0.04593586432817946,3,A Tale of Two Cities.book 3.chapter 4,thebestnotes
1370,0.06266033507943036,3,A Tale of Two Cities.book 3.chapter 5,thebestnotes
1371,0.035708222421226676,3,A Tale of Two Cities.book 3.chapter 6,thebestnotes
1372,0.058502255190008554,2,A Tale of Two Cities.book 3.chapter 7,thebestnotes
1373,0.07957810670204996,4,A Tale of Two Cities.book 3.chapter 8,thebestnotes
1374,0.08770424792585738,6,A Tale of Two Cities.book 3.chapter 9,thebestnotes
1375,0.061118250009523534,9,A Tale of Two Cities.book 3.chapter 10,thebestnotes
1376,0.04582718161718543,5,A Tale of Two Cities.book 3.chapter 11,thebestnotes
1377,0.06021927865977953,5,A Tale of Two Cities.book 3.chapter 12,thebestnotes
1378,0.06853820619819788,5,A Tale of Two Cities.book 3.chapter 13,thebestnotes
1379,0.09255837115601417,5,A Tale of Two Cities.book 3.chapter 14,thebestnotes
1380,0.06095169955866671,6,A Tale of Two Cities.book 3.chapter 15,thebestnotes
1381,0.02330423724132864,4,The Scarlet Letter.chapter 1,shmoop
1382,0.028373607111974022,3,The Scarlet Letter.chapter 2,shmoop
1383,0.046144183691862725,6,The Scarlet Letter.chapter 3,shmoop
