,rouge-l,number of Unique sentences,chapter-title,source
340,0.23767310672584213,5,Adam Bede.book 5.chapter 38,cliffnotes
341,0.19034272166475824,5,Adam Bede.book 5.chapter 43,cliffnotes
342,0.22528192380879136,7,Adam Bede.book 5.chapter 44,cliffnotes
343,0.19972585278359073,8,Adam Bede.book 5.chapter 45,cliffnotes
344,0.22132046597943428,9,Adam Bede.book 5.chapter 48,cliffnotes
345,0.20319550401869543,6,Adam Bede.book 6.chapter 53,cliffnotes
346,0.1672737747627206,7,Adam Bede.epilogue.chapter 56,cliffnotes
347,0.19549325705788073,5,Adam Bede.book 1.chapter 1,sparknotes
348,0.21890024879921738,4,Adam Bede.book 1.chapter 2,sparknotes
349,0.17229453335709222,6,Adam Bede.book 1.chapter 3,sparknotes
350,0.23042738825224462,7,Adam Bede.book 1.chapter 4,sparknotes
351,0.23986331912524966,6,Adam Bede.book 1.chapter 5,sparknotes
352,0.2108940379954143,4,Adam Bede.book 1.chapter 6,sparknotes
353,0.15714235431912968,4,Adam Bede.book 1.chapter 7,sparknotes
354,0.2017937383882572,3,Adam Bede.book 1.chapter 8,sparknotes
355,0.1576734770236756,5,Adam Bede.book 1.chapter 9,sparknotes
356,0.24125099297490532,5,Adam Bede.book 1.chapter 10,sparknotes
357,0.21242582955470274,7,Adam Bede.book 1.chapter 11,sparknotes
358,0.19474447787504642,6,Adam Bede.book 1.chapter 12,sparknotes
359,0.1815946233540621,4,Adam Bede.book 1.chapter 13,sparknotes
360,0.20153584602807906,6,Adam Bede.book 1.chapter 14,sparknotes
361,0.21489675136475758,9,Adam Bede.book 1.chapter 15,sparknotes
362,0.1834876638051684,7,Adam Bede.book 1.chapter 16,sparknotes
363,0.17135915115455652,4,Adam Bede.book 2.chapter 17,sparknotes
364,0.1814859724193854,8,Adam Bede.book 2.chapter 18,sparknotes
365,0.23856641588395644,4,Adam Bede.book 2.chapter 19,sparknotes
366,0.20642595082764062,9,Adam Bede.book 2.chapter 20,sparknotes
367,0.2243521226083459,5,Adam Bede.book 2.chapter 21,sparknotes
368,0.16696249045928035,4,Adam Bede.book 3.chapter 22,sparknotes
369,0.2900688725217257,2,Adam Bede.book 3.chapter 23,sparknotes
370,0.15855852910632098,5,Adam Bede.book 3.chapter 24,sparknotes
371,0.18302845243347732,4,Adam Bede.book 3.chapter 25,sparknotes
372,0.2280470924657323,8,Adam Bede.book 3.chapter 26,sparknotes
373,0.240221254925539,7,Adam Bede.book 4.chapter 27,sparknotes
374,0.2011708698616145,6,Adam Bede.book 4.chapter 28,sparknotes
375,0.21872664280162082,5,Adam Bede.book 4.chapter 29,sparknotes
376,0.22538557622852237,5,Adam Bede.book 4.chapter 30,sparknotes
377,0.20848523441838784,6,Adam Bede.book 4.chapter 31,sparknotes
378,0.20502797697081376,5,Adam Bede.book 4.chapter 32,sparknotes
379,0.18182033884203466,5,Adam Bede.book 4.chapter 33,sparknotes
380,0.21582187896194135,6,Adam Bede.book 4.chapter 34,sparknotes
381,0.19302480984092552,7,Adam Bede.book 4.chapter 35,sparknotes
382,0.20219793647809328,8,Adam Bede.book 5.chapter 36,sparknotes
383,0.20505955224370806,8,Adam Bede.book 5.chapter 37,sparknotes
384,0.2341952879042116,8,Adam Bede.book 5.chapter 38,sparknotes
385,0.2301839080535154,5,Adam Bede.book 5.chapter 39,sparknotes
386,0.2341400467246061,8,Adam Bede.book 5.chapter 40,sparknotes
387,0.2046622035036891,5,Adam Bede.book 5.chapter 41,sparknotes
388,0.215922232077308,4,Adam Bede.book 5.chapter 42,sparknotes
389,0.2035288339718822,10,Adam Bede.book 5.chapter 43,sparknotes
390,0.18872398975668725,6,Adam Bede.book 5.chapter 44,sparknotes
391,0.2330492433781685,7,Adam Bede.book 5.chapter 45,sparknotes
392,0.24510416313382546,8,Adam Bede.book 5.chapter 46,sparknotes
393,0.1765049844700283,4,Adam Bede.book 5.chapter 47,sparknotes
394,0.21399503674682752,10,Adam Bede.book 5.chapter 48,sparknotes
